form,rtol,N,a,omega,phi,G
StepFunc,1e-11,51,20,4.1,0,"[[ 3.23255894e-08-2.62765526e-11j -1.00000000e+00+3.22824085e-14j
   1.03425888e-07+9.78914810e-12j ... -2.11699348e-07-3.85321564e-09j
   3.68680187e-12+4.88899431e-11j -6.58056093e-08-2.12214827e-09j]
 [-1.00000000e+00-1.55367191e-13j -1.35827693e-07-3.19757260e-11j
  -1.00000000e+00+2.14572531e-14j ... -2.37824976e-11+1.50559425e-10j
   2.76434348e-07-5.88834501e-09j  3.68668404e-12+4.83588664e-11j]
 [ 1.03425888e-07-2.11874950e-11j -1.00000000e+00+2.70437128e-13j
   3.32235168e-07-3.68290739e-11j ... -6.76217808e-07-9.04198587e-09j
  -2.37817162e-11+1.49166093e-10j -2.09363115e-07-3.67917776e-09j]
 ...
 [-2.11699348e-07+3.85241016e-09j -2.37824976e-11-1.50909024e-10j
  -6.76217808e-07+9.12722872e-09j ...  2.05719891e-07-2.56640769e-10j
  -1.00000000e+00+2.34797956e-12j  6.40319595e-08+5.68967732e-11j]
 [ 3.68680187e-12-4.94174142e-11j  2.76434348e-07+5.97536362e-09j
  -2.37817162e-11-1.49515774e-10j ... -1.00000000e+00-2.01376099e-13j
  -8.42026030e-08-2.54627726e-10j -1.00000000e+00+1.14594835e-12j]
 [-6.58056093e-08+2.20997236e-09j  3.68668404e-12-4.88863118e-11j
  -2.09363115e-07+3.67837228e-09j ...  6.40319595e-08-8.28444321e-11j
  -1.00000000e+00+1.38518034e-12j  2.00017350e-08-2.41653897e-10j]]"
StepFunc,1e-11,51,20,4.2,0,"[[ 8.85374184e-10-3.29162716e-11j -1.00000000e+00+2.47801226e-15j
   2.99609745e-09+2.35242936e-11j ... -5.28391640e-09-4.53207173e-09j
   2.85559705e-11+5.06123270e-11j -1.55261453e-09-2.45561833e-09j]
 [-1.00000000e+00-7.47112987e-14j -3.79788645e-09-3.87389090e-11j
  -1.00000000e+00+6.56565562e-14j ...  3.73870394e-11+1.51589352e-10j
   6.60649228e-09-6.88776947e-09j  2.85552687e-11+5.00739451e-11j]
 [ 2.99609745e-09-3.51695685e-11j -1.00000000e+00+2.25110119e-13j
   1.02137813e-08-4.34966883e-11j ... -1.78389197e-08-1.06566927e-08j
   3.73858997e-11+1.50132543e-10j -5.19918979e-09-4.33223100e-09j]
 ...
 [-5.28391640e-09+4.53190080e-09j  3.73870394e-11-1.51971258e-10j
  -1.78389197e-08+1.07549779e-08j ...  5.22384624e-09-2.50738658e-10j
  -1.00000000e+00+1.97023270e-12j  1.50527988e-09+7.11840712e-11j]
 [ 2.85559705e-11-5.11505514e-11j  6.60649228e-09+6.98769019e-09j
   3.73858997e-11-1.50514451e-10j ... -1.00000000e+00-3.96887574e-14j
  -2.03597129e-09-2.48355068e-10j -1.00000000e+00+9.59091307e-13j]
 [-1.55261453e-09+2.55570999e-09j  2.85552687e-11-5.06121690e-11j
  -5.19918979e-09+4.33206007e-09j ...  1.50527988e-09-9.60076200e-11j
  -1.00000000e+00+1.19999583e-12j  4.35964591e-10-2.35943293e-10j]]"
StepFunc,1e-11,51,20,4.3,0,"[[ 6.01986486e-11-3.94151137e-11j -1.00000000e+00+2.43639446e-16j
   2.00867126e-10+3.67205953e-11j ... -3.23120636e-10-5.05390805e-09j
   3.36166104e-11+5.12264351e-11j -9.83579006e-11-2.70956677e-09j]
 [-1.00000000e+00-4.02510155e-14j -1.61022907e-10-4.54650200e-11j
  -1.00000000e+00+3.96777135e-14j ...  3.38064541e-11+1.48472620e-10j
   2.31138186e-10-7.65371427e-09j  3.36160629e-11+5.07217060e-11j]
 [ 2.00867126e-10-4.88204079e-11j -1.00000000e+00+2.38095078e-13j
   6.55593008e-10-5.01023159e-11j ... -1.02449028e-09-1.18961820e-08j
   3.38064150e-11+1.47063551e-10j -3.17820626e-10-4.83438713e-09j]
 ...
 [-3.23120636e-10+5.05420507e-09j  3.38064541e-11-1.48871638e-10j
  -1.02449028e-09+1.20044595e-08j ...  2.20760554e-10-2.44825795e-10j
  -1.00000000e+00+1.35553664e-12j  3.97643897e-11+8.55136943e-11j]
 [ 3.36166104e-11-5.17309697e-11j  2.31138186e-10+7.76347420e-09j
   3.38064150e-11-1.47462570e-10j ... -1.00000000e+00+3.73726651e-13j
  -1.44201901e-10-2.42170428e-10j -1.00000000e+00+7.64499266e-13j]
 [-9.83579006e-11+2.81902968e-09j  3.36160629e-11-5.12262406e-11j
  -3.17820626e-10+4.83468414e-09j ...  3.97643897e-11-1.09162392e-10j
  -1.00000000e+00+9.90438430e-13j  6.08809699e-12-2.30346079e-10j]]"
StepFunc,1e-11,51,20,4.4,0,"[[ 1.69295468e-11-4.54809955e-11j -1.00000000e+00+1.08167970e-16j
   5.24469212e-11+4.95698417e-11j ... -8.23805681e-11-5.44456302e-09j
   3.75811194e-11+5.15008277e-11j -2.76486928e-11-2.89829164e-09j]
 [-1.00000000e+00-1.60092583e-14j  3.55692005e-11-5.18012068e-11j
  -1.00000000e+00+1.59217198e-14j ...  2.94312812e-11+1.43411540e-10j
  -6.30810388e-11-8.22583748e-09j  3.75811837e-11+5.10615953e-11j]
 [ 5.24469212e-11-6.22102643e-11j -1.00000000e+00+2.56561217e-13j
   1.12251013e-10-5.63097349e-11j ... -1.68714310e-10-1.28207718e-08j
   2.94297619e-11+1.42127932e-10j -8.19226670e-11-5.21052758e-09j]
 ...
 [-8.23805681e-11+5.44516019e-09j  2.94312812e-11-1.43816685e-10j
  -1.68714310e-10+1.29364593e-08j ... -3.76067316e-11-2.39273238e-10j
  -1.00000000e+00+9.58004906e-13j -3.23039360e-11+9.89862516e-11j]
 [ 3.75811194e-11-5.19401751e-11j -6.30810388e-11+8.34285532e-09j
   2.94297619e-11-1.42533078e-10j ... -1.00000000e+00+6.04569704e-13j
  -5.71330872e-11-2.36430273e-10j -1.00000000e+00+4.55050477e-13j]
 [-2.76486928e-11+3.01471231e-09j  3.75811837e-11-5.15009426e-11j
  -8.19226670e-11+5.21112476e-09j ... -3.23039360e-11-1.21483652e-10j
  -1.00000000e+00+9.11102194e-13j -1.17349008e-11-2.25181573e-10j]]"
StepFunc,1e-11,51,20,4.5,0,"[[ 1.26936085e-11-5.09686676e-11j -1.00000000e+00-3.75890614e-16j
   4.35392281e-11+6.09740928e-11j ... -6.37349944e-11-5.72286591e-09j
   4.14574589e-11+5.38012470e-11j -1.93531539e-11-3.03120051e-09j]
 [-1.00000000e+00+1.25825570e-15j  5.27539856e-11-5.76292946e-11j
  -1.00000000e+00-1.20723280e-15j ...  2.72085437e-11+1.42291392e-10j
  -7.87095947e-11-8.63184200e-09j  4.14579891e-11+5.34373030e-11j]
 [ 4.35392281e-11-7.42953467e-11j -1.00000000e+00+2.70556949e-13j
   7.46649079e-11-6.20279325e-11j ... -1.07094629e-10-1.34775944e-08j
   2.72088312e-11+1.41148989e-10j -6.36864269e-11-5.47841767e-09j]
 ...
 [-6.37349944e-11+5.72359416e-09j  2.72085437e-11-1.42705991e-10j
  -1.07094629e-10+1.35986047e-08j ... -6.42609991e-11-2.34409275e-10j
  -1.00000000e+00+5.55622229e-13j -3.99421401e-11+1.10777638e-10j]
 [ 4.14574589e-11-5.41652291e-11j -7.87095947e-11+8.75406591e-09j
   2.72088312e-11-1.41563588e-10j ... -1.00000000e+00+8.99898484e-13j
  -5.25787484e-11-2.31460448e-10j -1.00000000e+00+2.19360961e-13j]
 [-1.93531539e-11+3.15269616e-09j  4.14579891e-11-5.38012851e-11j
  -6.36864269e-11+5.47914592e-09j ... -3.99421401e-11-1.32276891e-10j
  -1.00000000e+00+8.18349353e-13j -1.16419129e-11-2.20710822e-10j]]"
StepFunc,1e-11,51,20,4.6,0,"[[ 1.05081402e-11-5.56900815e-11j -1.00000000e+00+2.43143319e-16j
   4.41004185e-11+7.08958937e-11j ... -5.95377363e-11-5.91523911e-09j
   4.40272291e-11+5.34116856e-11j -1.48652722e-11-3.12053522e-09j]
 [-1.00000000e+00-2.82483932e-14j  5.41824612e-11-6.26515827e-11j
  -1.00000000e+00+2.72767086e-14j ...  2.30169256e-11+1.34392560e-10j
  -7.39125006e-11-8.90996739e-09j  4.40271924e-11+5.31579371e-11j]
 [ 4.41004185e-11-8.48188962e-11j -1.00000000e+00+2.15450418e-13j
   7.60695702e-11-6.69163519e-11j ... -1.01138434e-10-1.39289555e-08j
   2.30169122e-11+1.33493578e-10j -5.95328886e-11-5.66362380e-09j]
 ...
 [-5.95377363e-11+5.91601305e-09j  2.30169256e-11-1.34784671e-10j
  -1.01138434e-10+1.40536397e-08j ... -7.17240749e-11-2.30075847e-10j
  -1.00000000e+00+1.50129815e-13j -4.18545673e-11+1.21009888e-10j]
 [ 4.40272291e-11-5.36654733e-11j -7.39125006e-11+9.03577487e-09j
   2.30169122e-11-1.33885690e-10j ... -1.00000000e+00+1.12108894e-12j
  -5.14732355e-11-2.27104871e-10j -1.00000000e+00-9.00068090e-14j]
 [-1.48652722e-11+3.24556876e-09j  4.40271924e-11-5.34117249e-11j
  -5.95328886e-11+5.66439774e-09j ... -4.18545673e-11-1.41674443e-10j
  -1.00000000e+00+7.30247890e-13j -9.63066892e-12-2.16772593e-10j]]"
StepFunc,1e-11,51,20,4.7,0,"[[ 8.73483173e-12-5.96604993e-11j -1.00000000e+00+2.83113827e-16j
   4.53005493e-11+7.91444026e-11j ... -5.72062961e-11-6.04547931e-09j
   4.73577957e-11+5.30855915e-11j -1.16379762e-11-3.18091841e-09j]
 [-1.00000000e+00-5.06795299e-14j  5.39737522e-11-6.69270590e-11j
  -1.00000000e+00+5.07356254e-14j ...  2.19981930e-11+1.26517674e-10j
  -6.87808780e-11-9.09817150e-09j  4.73575541e-11+5.29573957e-11j]
 [ 4.53005493e-11-9.36775220e-11j -1.00000000e+00+1.63888129e-13j
   8.17243669e-11-7.10785404e-11j ... -1.01650894e-10-1.42304913e-08j
   2.19996671e-11+1.25899488e-10j -5.72047092e-11-5.78902663e-09j]
 ...
 [-5.72062961e-11+6.04618747e-09j  2.19981930e-11-1.26878234e-10j
  -1.01650894e-10+1.43576514e-08j ... -7.74495975e-11-2.26510103e-10j
  -1.00000000e+00-3.58060369e-13j -4.29206033e-11+1.29907763e-10j]
 [ 4.73577957e-11-5.32140219e-11j -6.87808780e-11+9.22639752e-09j
   2.19996671e-11-1.26260049e-10j ... -1.00000000e+00+1.45469728e-12j
  -5.05467832e-11-2.23552991e-10j -1.00000000e+00-4.40713359e-13j]
 [-1.16379762e-11+3.30843628e-09j  4.73575541e-11-5.30858260e-11j
  -5.72047092e-11+5.78973479e-09j ... -4.29206033e-11-1.49866758e-10j
  -1.00000000e+00+7.10658439e-13j -7.60165238e-12-2.13573493e-10j]]"
StepFunc,1e-11,51,20,4.8,0,"[[ 6.89515108e-12-6.28895285e-11j -1.00000000e+00+5.29294326e-16j
   4.58811557e-11+8.60217525e-11j ... -5.49953154e-11-6.13042734e-09j
   5.05879328e-11+5.35059856e-11j -8.81951826e-12-3.21814652e-09j]
 [-1.00000000e+00-7.63652164e-14j  5.27643117e-11-7.04354666e-11j
  -1.00000000e+00+7.66520490e-14j ...  2.21849491e-11+1.19982032e-10j
  -6.38054814e-11-9.21869218e-09j  5.05882596e-11+5.35057715e-11j]
 [ 4.58811557e-11-1.01113629e-10j -1.00000000e+00+1.04289777e-13j
   8.69137594e-11-7.44793301e-11j ... -1.02665455e-10-1.44238170e-08j
   2.21857231e-11+1.19657077e-10j -5.49948826e-11-5.87066461e-09j]
 ...
 [-5.49953154e-11+6.13104682e-09j  2.21849491e-11-1.20305734e-10j
  -1.02665455e-10+1.45526420e-08j ... -8.20823456e-11-2.23723542e-10j
  -1.00000000e+00-7.64472146e-13j -4.33118269e-11+1.36824830e-10j]
 [ 5.05879328e-11-5.35063120e-11j -6.38054814e-11+9.34857308e-09j
   2.21857231e-11-1.19980780e-10j ... -1.00000000e+00+1.69511181e-12j
  -4.89589161e-11-2.20837516e-10j -1.00000000e+00-7.27562061e-13j]
 [-8.81951826e-12+3.34740794e-09j  5.05882596e-11-5.35060979e-11j
  -5.49948826e-11+5.87128409e-09j ... -4.33118269e-11-1.56304084e-10j
  -1.00000000e+00+6.59896661e-13j -5.56201820e-12-2.11097889e-10j]]"
StepFunc,1e-11,51,20,4.9,0,"[[ 4.44776512e-12-6.53975048e-11j -1.00000000e+00-1.96615307e-16j
   4.51717155e-11+9.12684377e-11j ... -5.20610228e-11-6.19128087e-09j
   5.34030545e-11+5.47308803e-11j -5.67023839e-12-3.24233793e-09j]
 [-1.00000000e+00-1.05507981e-13j  4.96171209e-11-7.31713237e-11j
  -1.00000000e+00+1.05147037e-13j ...  2.26761602e-11+1.15203883e-10j
  -5.77302017e-11-9.30254610e-09j  5.34030207e-11+5.48481564e-11j]
 [ 4.51717155e-11-1.06816076e-10j -1.00000000e+00+4.63587763e-14j
   8.97686019e-11-7.71006803e-11j ... -1.01869985e-10-1.45620193e-08j
   2.26761201e-11+1.15152761e-10j -5.20609200e-11-5.92913493e-09j]
 ...
 [-5.20610228e-11+6.19183220e-09j  2.26761602e-11-1.15490257e-10j
  -1.01869985e-10+1.46920151e-08j ... -8.41920833e-11-2.21686582e-10j
  -1.00000000e+00-1.28409406e-12j -4.23438260e-11+1.42423366e-10j]
 [ 5.34030545e-11-5.46133571e-11j -5.77302017e-11+9.43361910e-09j
   2.26761201e-11-1.15439135e-10j ... -1.00000000e+00+2.07195255e-12j
  -4.55906738e-11-2.18916822e-10j -1.00000000e+00-1.02436876e-12j]
 [-5.67023839e-12+3.37285960e-09j  5.34030207e-11-5.47306332e-11j
  -5.20609200e-11+5.92968626e-09j ... -4.23438260e-11-1.61621323e-10j
  -1.00000000e+00+6.64898979e-13j -2.87273883e-12-2.09317844e-10j]]"
StepFunc,1e-11,51,20,5.0,0,"[[ 2.77859963e-12-6.72444855e-11j -1.00000000e+00-1.07293003e-16j
   4.46597477e-11+9.51789758e-11j ... -5.00097779e-11-6.23590304e-09j
   5.71214659e-11+5.58679203e-11j -3.66686727e-12-3.25895882e-09j]
 [-1.00000000e+00-1.39637755e-13j  4.74379334e-11-7.51992808e-11j
  -1.00000000e+00+1.39333990e-13j ...  2.43874089e-11+1.10873304e-10j
  -5.36768059e-11-9.36291577e-09j  5.71209185e-11+5.60922912e-11j]
 [ 4.46597477e-11-1.11088567e-10j -1.00000000e+00-2.49617624e-14j
   9.26883976e-11-7.90253211e-11j ... -1.02226213e-10-1.46611492e-08j
   2.43877741e-11+1.11073316e-10j -5.00096387e-11-5.97201090e-09j]
 ...
 [-5.00097779e-11+6.23638596e-09j  2.43874089e-11-1.11123096e-10j
  -1.02226213e-10+1.47919639e-08j ... -8.65502719e-11-2.20324675e-10j
  -1.00000000e+00-1.55125366e-12j -4.17106838e-11+1.45990463e-10j]
 [ 5.71214659e-11-5.56430127e-11j -5.36768059e-11+9.49486175e-09j
   2.43877741e-11-1.11323108e-10j ... -1.00000000e+00+2.20432873e-12j
  -4.33579821e-11-2.17698578e-10j -1.00000000e+00-1.22772230e-12j]
 [-3.66686727e-12+3.39042187e-09j  5.71209185e-11-5.58673836e-11j
  -5.00096387e-11+5.97249382e-09j ... -4.17106838e-11-1.65004029e-10j
  -1.00000000e+00+6.09727255e-13j -1.11714693e-12-2.08191795e-10j]]"
StepFunc,1e-11,51,20,5.1,0,"[[ 1.01809851e-12-6.84320009e-11j -1.00000000e+00+1.70076274e-17j
   4.32138896e-11+9.78750352e-11j ... -4.75454746e-11-6.26339575e-09j
   6.08068908e-11+5.61749911e-11j -1.67243942e-12-3.26743712e-09j]
 [-1.00000000e+00-1.66918199e-13j  4.42314915e-11-7.65603774e-11j
  -1.00000000e+00+1.65840947e-13j ...  2.70097871e-11+1.03604130e-10j
  -4.92183202e-11-9.39827893e-09j  6.08068456e-11+5.65282445e-11j]
 [ 4.32138896e-11-1.14131788e-10j -1.00000000e+00-8.47309710e-14j
   9.35926292e-11-8.03019336e-11j ... -1.01420973e-10-1.47164464e-08j
   2.70097782e-11+1.04132333e-10j -4.75452855e-11-5.99828695e-09j]
 ...
 [-4.75454746e-11+6.26380958e-09j  2.70097871e-11-1.03782570e-10j
  -1.01420973e-10+1.48477859e-08j ... -8.70310336e-11-2.19502687e-10j
  -1.00000000e+00-1.96378121e-12j -4.01740653e-11+1.48564840e-10j]
 [ 6.08068908e-11-5.58210301e-11j -4.92183202e-11+9.53083309e-09j
   2.70097782e-11-1.04310773e-10j ... -1.00000000e+00+2.42176576e-12j
  -3.99306830e-11-2.17036135e-10j -1.00000000e+00-1.53023921e-12j]
 [-1.67243942e-12+3.39957745e-09j  6.08068456e-11-5.61742834e-11j
  -4.75452855e-11+5.99870078e-09j ... -4.01740653e-11-1.67523162e-10j
  -1.00000000e+00+6.20550799e-13j  7.73262318e-13-2.07556974e-10j]]"
StepFunc,1e-11,51,20,5.2,0,"[[-4.82633833e-13-6.90510958e-11j -1.00000000e+00+3.20012661e-16j
   4.19074573e-11+9.93445287e-11j ... -4.56982072e-11-6.28213726e-09j
   6.52398800e-11+5.58204220e-11j -6.45240814e-14-3.27128093e-09j]
 [-1.00000000e+00-2.11233581e-13j  4.14224475e-11-7.73241195e-11j
  -1.00000000e+00+2.11960331e-13j ...  3.04735566e-11+9.58407816e-11j
  -4.57628878e-11-9.42038210e-09j  6.52399393e-11+5.62875330e-11j]
 [ 4.19074573e-11-1.15890576e-10j -1.00000000e+00-1.80594138e-13j
   9.47163928e-11-8.09951221e-11j ... -1.01746371e-10-1.47530971e-08j
   3.04728665e-11+9.66615469e-11j -4.56985719e-11-6.01606589e-09j]
 ...
 [-4.56982072e-11+6.28251562e-09j  3.04735566e-11-9.59545981e-11j
  -1.01746371e-10+1.48848050e-08j ... -8.77733405e-11-2.19239786e-10j
  -1.00000000e+00-2.23233945e-12j -3.88165274e-11+1.49608098e-10j]
 [ 6.52398800e-11-5.53539358e-11j -4.57628878e-11+9.55341718e-09j
   3.04728665e-11-9.67753635e-11j ... -1.00000000e+00+2.50080871e-12j
  -3.71338606e-11-2.16954458e-10j -1.00000000e+00-1.73836738e-12j]
 [-6.45240810e-14+3.40393766e-09j  6.52399393e-11-5.58210468e-11j
  -4.56985719e-11+6.01644424e-09j ... -3.88165274e-11-1.68635588e-10j
  -1.00000000e+00+5.55684337e-13j  2.31978778e-12-2.07440713e-10j]]"
StepFunc,1e-11,51,20,5.3,0,"[[-1.98452159e-12-6.91589873e-11j -1.00000000e+00+3.30264156e-16j
   3.96865790e-11+9.97557649e-11j ... -4.32990713e-11-6.29700430e-09j
   6.95664350e-11+5.57035494e-11j  1.54794922e-12-3.27362917e-09j]
 [-1.00000000e+00-2.26792183e-13j  3.77032756e-11-7.75457341e-11j
  -1.00000000e+00+2.29006863e-13j ...  3.45289137e-11+8.74533940e-11j
  -4.17513267e-11-9.43717800e-09j  6.95665077e-11+5.62732323e-11j]
 [ 3.96865790e-11-1.16529259e-10j -1.00000000e+00-2.56568432e-13j
   9.43805486e-11-8.11599706e-11j ... -1.01373155e-10-1.47813802e-08j
   3.45297576e-11+8.85376430e-11j -4.32985721e-11-6.03009314e-09j]
 ...
 [-4.32990713e-11+6.29736265e-09j  3.45289137e-11-8.75086723e-11j
  -1.01373155e-10+1.49134065e-08j ... -8.71245288e-11-2.19553150e-10j
  -1.00000000e+00-2.61256726e-12j -3.66199477e-11+1.49961098e-10j]
 [ 6.95664350e-11-5.51341365e-11j -4.17513267e-11+9.57063399e-09j
   3.45297576e-11-8.85929214e-11j ... -1.00000000e+00+2.69885060e-12j
  -3.33347296e-11-2.17432137e-10j -1.00000000e+00-1.96836278e-12j]
 [ 1.54794922e-12+3.40672681e-09j  6.95665077e-11-5.57038194e-11j
  -4.32985721e-11+6.03045150e-09j ... -3.66199477e-11-1.69114456e-10j
  -1.00000000e+00+5.55913189e-13j  3.88575296e-12-2.07855459e-10j]]"
StepFunc,1e-11,51,20,5.4,0,"[[-3.30201492e-12-6.88020180e-11j -1.00000000e+00-1.79044050e-18j
   3.78613844e-11+9.92426255e-11j ... -4.15447757e-11-6.31263763e-09j
   7.42422583e-11+5.70158402e-11j  2.95872685e-12-3.27569919e-09j]
 [-1.00000000e+00-2.40219400e-13j  3.45591836e-11-7.72757024e-11j
  -1.00000000e+00+2.39731972e-13j ...  3.76050557e-11+8.37476217e-11j
  -3.85862472e-11-9.45446640e-09j  7.42420138e-11+5.76545178e-11j]
 [ 3.78613844e-11-1.16189994e-10j -1.00000000e+00-2.83979484e-13j
   9.30304703e-11-8.08396795e-11j ... -1.00593522e-10-1.48107949e-08j
   3.76056987e-11+8.50134572e-11j -4.15441616e-11-6.04489577e-09j]
 ...
 [-4.15447757e-11+6.31301920e-09j  3.76050557e-11-8.37590336e-11j
  -1.00593522e-10+1.49430961e-08j ... -8.55125205e-11-2.20381521e-10j
  -1.00000000e+00-2.90748567e-12j -3.46661478e-11+1.49135008e-10j]
 [ 7.42422583e-11-5.63772184e-11j -3.85862472e-11+9.58833757e-09j
   3.76056987e-11-8.50248691e-11j ... -1.00000000e+00+2.88499178e-12j
  -3.03269808e-11-2.18467654e-10j -1.00000000e+00-2.15744890e-12j]
 [ 2.95872685e-12+3.40918879e-09j  7.42420138e-11-5.70158960e-11j
  -4.15441616e-11+6.04527734e-09j ... -3.46661478e-11-1.68518900e-10j
  -1.00000000e+00+5.78151277e-13j  5.30902514e-12-2.08775707e-10j]]"
StepFunc,1e-11,51,20,5.5,0,"[[-4.37053584e-12-6.80223004e-11j -1.00000000e+00+5.47931563e-17j
   3.58890866e-11+9.78080720e-11j ... -3.99389238e-11-6.32480038e-09j
   7.90918772e-11+5.89343629e-11j  4.17567163e-12-3.27631537e-09j]
 [-1.00000000e+00-2.26329236e-13j  3.15183357e-11-7.65646264e-11j
  -1.00000000e+00+2.26094464e-13j ...  4.19241322e-11+8.02167945e-11j
  -3.57630298e-11-9.46691330e-09j  7.90913137e-11+5.96307914e-11j]
 [ 3.58890866e-11-1.14892724e-10j -1.00000000e+00-2.82174054e-13j
   9.20080500e-11-8.00948494e-11j ... -1.00860658e-10-1.48331991e-08j
   4.19245420e-11+8.16428320e-11j -3.99382421e-11-6.05639481e-09j]
 ...
 [-3.99389238e-11+6.32519742e-09j  4.19241322e-11-8.01829953e-11j
  -1.00860658e-10+1.49657213e-08j ... -8.44240060e-11-2.21694309e-10j
  -1.00000000e+00-3.08524616e-12j -3.28322603e-11+1.47236093e-10j]
 [ 7.90918772e-11-5.82376255e-11j -3.57630298e-11+9.60111612e-09j
   4.19245420e-11-8.16090328e-11j ... -1.00000000e+00+2.95457437e-12j
  -2.72821474e-11-2.19952422e-10j -1.00000000e+00-2.28041573e-12j]
 [ 4.17567163e-12+3.41012115e-09j  7.90913137e-11-5.89340539e-11j
  -3.99382421e-11+6.05679185e-09j ... -3.28322603e-11-1.66853332e-10j
  -1.00000000e+00+5.73718307e-13j  6.31428323e-12-2.10143803e-10j]]"
StepFunc,1e-11,51,20,5.6,0,"[[-5.38155704e-12-6.68476994e-11j -1.00000000e+00-7.77622704e-16j
   3.38808134e-11+9.54391589e-11j ... -3.84385374e-11-6.33048181e-09j
   8.41318249e-11+6.08353422e-11j  5.38357235e-12-3.27382938e-09j]
 [-1.00000000e+00-2.14572810e-13j  2.84984962e-11-7.54396795e-11j
  -1.00000000e+00+2.12512724e-13j ...  4.59293430e-11+7.72823362e-11j
  -3.30542967e-11-9.46988584e-09j  8.41316722e-11+6.15731077e-11j]
 [ 3.38808134e-11-1.12623119e-10j -1.00000000e+00-2.83479684e-13j
   9.02370023e-11-7.89458834e-11j ... -1.00864924e-10-1.48414515e-08j
   4.59280686e-11+7.88267923e-11j -3.84388852e-11-6.06163136e-09j]
 ...
 [-3.84385374e-11+6.33092293e-09j  4.59293430e-11-7.72130950e-11j
  -1.00864924e-10+1.49740714e-08j ... -8.25651186e-11-2.23381432e-10j
  -1.00000000e+00-3.22737103e-12j -3.08294806e-11+1.44575068e-10j]
 [ 8.41318249e-11-6.00980482e-11j -3.30542967e-11+9.60431056e-09j
   4.59280686e-11-7.87575511e-11j ... -1.00000000e+00+3.00303777e-12j
  -2.45445739e-11-2.21830681e-10j -1.00000000e+00-2.37242751e-12j]
 [ 5.38357235e-12+3.40781297e-09j  8.41316722e-11-6.08358138e-11j
  -3.84388852e-11+6.06207249e-09j ... -3.08294806e-11-1.64494926e-10j
  -1.00000000e+00+5.60171622e-13j  7.33587599e-12-2.11870752e-10j]]"
StepFunc,1e-11,51,20,5.7,0,"[[-5.98479322e-12-6.52824354e-11j -1.00000000e+00-5.72106318e-16j
   3.21972798e-11+9.21052946e-11j ... -3.74598424e-11-6.32498792e-09j
   8.99889129e-11+6.11412154e-11j  6.19909967e-12-3.26547872e-09j]
 [-1.00000000e+00-2.20885638e-13j  2.62096501e-11-7.39025324e-11j
  -1.00000000e+00+2.21178212e-13j ...  5.20815140e-11+7.04661098e-11j
  -3.12597351e-11-9.45605640e-09j  8.99894068e-11+6.19289271e-11j]
 [ 3.21972798e-11-1.09345489e-10j -1.00000000e+00-3.24790151e-13j
   8.97601873e-11-7.74047972e-11j ... -1.02901562e-10-1.48241338e-08j
   5.20817030e-11+7.21641310e-11j -3.74589433e-11-6.05616735e-09j]
 ...
 [-3.74598424e-11+6.32548330e-09j  5.20815140e-11-7.03421793e-11j
  -1.02901562e-10+1.49566278e-08j ... -8.20196837e-11-2.25302332e-10j
  -1.00000000e+00-3.39338644e-12j -2.91909950e-11+1.41135093e-10j]
 [ 8.99889129e-11-6.03538478e-11j -3.12597351e-11+9.59046680e-09j
   5.20817030e-11-7.20402006e-11j ... -1.00000000e+00+3.01002110e-12j
  -2.24110962e-11-2.23925839e-10j -1.00000000e+00-2.50774370e-12j]
 [ 6.19909967e-12+3.39939374e-09j  8.99894068e-11-6.11415595e-11j
  -3.74589433e-11+6.05666273e-09j ... -2.91909950e-11-1.61376905e-10j
  -1.00000000e+00+5.38141493e-13j  7.91672355e-12-2.13804933e-10j]]"
StepFunc,1e-11,51,20,5.8,0,"[[-6.53681448e-12-6.33782019e-11j -1.00000000e+00-5.69831982e-16j
   3.03243138e-11+8.85212449e-11j ... -3.63531022e-11-6.31000812e-09j
   9.60675347e-11+6.09786056e-11j  7.03649876e-12-3.25226080e-09j]
 [-1.00000000e+00-2.23764282e-13j  2.37891073e-11-7.20029510e-11j
  -1.00000000e+00+2.24991228e-13j ...  5.82031272e-11+6.28250091e-11j
  -2.93168103e-11-9.42805994e-09j  9.60671234e-11+6.18041449e-11j]
 [ 3.03243138e-11-1.05770743e-10j -1.00000000e+00-3.56547954e-13j
   8.75451523e-11-7.55066734e-11j ... -1.03406439e-10-1.47838499e-08j
   5.82028045e-11+6.46502060e-11j -3.63533771e-11-6.04159019e-09j]
 ...
 [-3.63531022e-11+6.31055823e-09j  5.82031272e-11-6.26498204e-11j
  -1.03406439e-10+1.49160488e-08j ... -7.99447627e-11-2.27519602e-10j
  -1.00000000e+00-3.58274752e-12j -2.74474852e-11+1.37199341e-10j]
 [ 9.60675347e-11-6.01532999e-11j -2.93168103e-11+9.56226861e-09j
   5.82028045e-11-6.44750173e-11j ... -1.00000000e+00+3.04470248e-12j
  -1.99809321e-11-2.26309710e-10j -1.00000000e+00-2.62712607e-12j]
 [ 7.03649876e-12+3.38591936e-09j  9.60671234e-11-6.09788391e-11j
  -3.63533771e-11+6.04214030e-09j ... -2.74474852e-11-1.57754745e-10j
  -1.00000000e+00+5.15064798e-13j  8.38268165e-12-2.16032008e-10j]]"
