form,rtol,a,omega,phi,N,hopping,hopping back,onsite,next onsite,NNN overtop,NNN star,NNN square
SS-p,1e-11,35.0,173.8,0.4487989505128276,51,(-0.9898801266175231+2.5660029443264065e-05j),(-0.9898801266175298-2.5660034164001755e-05j),(-0.0041144071491762075-4.516065153130702e-11j),(0.00205739560356602-3.6465370228911986e-11j),(0.0020573956035869114-3.351774139741056e-11j),(-0.0010393573801446504-2.2754318619844097e-05j),(-0.0010393573801491477+2.2754269391717273e-05j)
SS-p,1e-11,35.0,173.9,0.4487989505128276,51,(-0.9898917403993128+2.5616214408982763e-05j),(-0.9898917403993082-2.5616219020307973e-05j),(-0.0041097467855103495-4.5044576033569095e-11j),(0.0020550649187486784-3.642630680899735e-11j),(0.0020550649187443346-3.3688335085384404e-11j),(-0.0010381676911144647-2.271514467181972e-05j),(-0.0010381676911797339+2.271509496064387e-05j)
SS-p,1e-11,35.0,174.0,0.4487989505128276,51,(-0.9899033342127754+2.5572498732376325e-05j),(-0.9899033342128398-2.5572503404680536e-05j),(-0.004105094293969789-4.4890194480454865e-11j),(0.0020527381715989747-3.634923242019053e-11j),(0.002052738171561194-3.369995087211363e-11j),(-0.0010369800405003026-2.2676059674379395e-05j),(-0.0010369800405616828+2.267600980065967e-05j)
SS-p,1e-11,35.0,174.1,0.4487989505128276,51,(-0.9899149081037627+2.552888217677296e-05j),(-0.9899149081038119-2.5528887013390178e-05j),(-0.004100449657088328-4.472483613928574e-11j),(0.002050415353179933-3.629225789449447e-11j),(0.002050415353173799-3.416573469099402e-11j),(-0.0010357944237297586-2.2637064142449917e-05j),(-0.0010357944237512657+2.263701321851277e-05j)
SS-p,1e-11,35.0,174.2,0.4487989505128276,51,(-0.9899264621175856+2.5485364806121513e-05j),(-0.9899264621176384-2.5485369132882685e-05j),(-0.004095812857284367-4.450749138814811e-11j),(0.0020480964547631222-3.6197750807238285e-11j),(0.002048096454781625-3.296946152046309e-11j),(-0.0010346108361322104-2.259815570218807e-05j),(-0.0010346108361526413+2.2598106835965858e-05j)
SS-p,1e-11,35.0,174.3,0.4487989505128276,51,(-0.9899379962999053+2.5441945897666796e-05j),(-0.9899379962999499-2.544195003789662e-05j),(-0.00409118387690241-4.4263742682033175e-11j),(0.0020457814676808177-3.6080251338110433e-11j),(0.002045781467700203-3.3923825086079687e-11j),(-0.0010334292730097667-2.255933789714654e-05j),(-0.001033429273025346+2.255928693630802e-05j)
SS-p,1e-11,35.0,174.4,0.4487989505128276,51,(-0.9899495106960985+2.5398624836248107e-05j),(-0.9899495106961268-2.5398629764000757e-05j),(-0.004086562698569344-4.399687537036401e-11j),(0.0020434703831940237-3.596703853185332e-11j),(0.002043470383154559-3.3223635728181415e-11j),(-0.0010322497297925342-2.2520606953106747e-05j),(-0.0010322497298071393+2.252055706526525e-05j)
SS-p,1e-11,35.0,174.5,0.4487989505128276,51,(-0.9899610053511279+2.5355402583526754e-05j),(-0.9899610053511523-2.535540674036829e-05j),(-0.004081949304965096-4.375086577745879e-11j),(0.002041163192438109-3.587214248899206e-11j),(0.002041163192401713-3.323982837252567e-11j),(-0.0010310722018856827-2.2481964877666186e-05j),(-0.0010310722019545976+2.2481914635865042e-05j)
SS-p,1e-11,35.0,174.6,0.4487989505128276,51,(-0.9899724803102324+2.5312277551411966e-05j),(-0.9899724803102669-2.5312282059875013e-05j),(-0.004077343678665747-4.347018697694466e-11j),(0.0020388598867814942-3.575420746558047e-11j),(0.0020388598867450165-3.3018608500449735e-11j),(-0.0010298966847837895-2.2443410540240233e-05j),(-0.0010298966848129177+2.2443360384877134e-05j)
SS-p,1e-11,35.0,174.7,0.4487989505128276,51,(-0.9899839356182767+2.5269250243001307e-05j),(-0.9899839356183252-2.5269254573412336e-05j),(-0.0040727458023091445-4.3169567313233737e-11j),(0.0020365604575927117-3.5619075863902577e-11j),(0.0020365604575602898-3.3186108648504016e-11j),(-0.0010287231737995937-2.240494427696902e-05j),(-0.0010287231738291334+2.2404893503091418e-05j)
SS-p,1e-11,35.0,174.8,0.4487989505128276,51,(-0.9899953713202465+2.522631997736724e-05j),(-0.989995371320212-2.5226324560936875e-05j),(-0.004068155658753084-4.285193532481413e-11j),(0.0020342648961679116-3.547082722873622e-11j),(0.002034264896155477-3.275169480214347e-11j),(-0.0010275516644325312-2.236656501552846e-05j),(-0.0010275516644553495+2.236651471420215e-05j)
SS-p,1e-11,35.0,174.9,0.4487989505128276,51,(-0.9900067874605963+2.5183486755633866e-05j),(-0.9900067874605969-2.5183491322730567e-05j),(-0.004063573230670414-4.252648737714318e-11j),(0.0020319731938741054-3.533250393145139e-11j),(0.0020319731939107046-3.2919177390003456e-11j),(-0.0010263821521812983-2.232827362674998e-05j),(-0.0010263821522077763+2.232822267834917e-05j)
SS-p,1e-11,35.0,175.0,0.4487989505128276,51,(-0.9900181840839525+2.5140750185850824e-05j),(-0.9900181840839957-2.5140754830801915e-05j),(-0.00405899850083722-4.2191602967443786e-11j),(0.0020296853423170964-3.519052326567357e-11j),(0.0020296853422745523-3.2296941657121706e-11j),(-0.001025214632362038-2.229006869105067e-05j),(-0.001025214632457728+2.229001856642195e-05j)
SS-p,1e-11,35.0,175.1,0.4487989505128276,51,(-0.990029561234792+2.5098110160368114e-05j),(-0.990029561234871-2.509811456363753e-05j),(-0.004054431452306093-4.1862345458599376e-11j),(0.0020274013325720045-3.5054132881229394e-11j),(0.0020274013325543606-3.286267642785258e-11j),(-0.0010240491007211302-2.2251951698408124e-05j),(-0.0010240491007437076+2.2251900097803733e-05j)
SS-p,1e-11,35.0,175.2,0.4487989505128276,51,(-0.9900409189574761+2.5055566024154152e-05j),(-0.9900409189575363-2.5055570686327577e-05j),(-0.004049872067882036-4.1496530983533425e-11j),(0.0020251211562842854-3.488112842764396e-11j),(0.002025121156267934-3.231610566658336e-11j),(-0.0010228855525871688-2.221392033641767e-05j),(-0.0010228855525981058+2.221386946866666e-05j)
SS-p,1e-11,35.0,175.3,0.4487989505128276,51,(-0.9900522572960553+2.501311759776914e-05j),(-0.9900522572960778-2.5013122832720502e-05j),(-0.004045320330380721-4.1147306644850196e-11j),(0.0020228448050161867-3.474091438305143e-11j),(0.0020228448050021684-3.236978903845086e-11j),(-0.001021723983386096-2.2175976057260566e-05j),(-0.0010217239834073681+2.2175924638497682e-05j)
SS-p,1e-11,35.0,175.4,0.4487989505128276,51,(-0.9900635762945895+2.497076522524344e-05j),(-0.9900635762946303-2.497077007521109e-05j),(-0.004040776223122225-4.079821463304212e-11j),(0.0020205722700767266-3.4587102476739615e-11j),(0.0020205722700379555-3.177054480548706e-11j),(-0.0010205643887659357-2.2138117331739536e-05j),(-0.0010205643889022956+2.21380666495991e-05j)
SS-p,1e-11,35.0,175.5,0.4487989505128276,51,(-0.9900748759971189+2.4928507961680113e-05j),(-0.9900748759971746-2.4928512790983737e-05j),(-0.004036239728908029-4.0434022991787943e-11j),(0.002018303543065923-3.443529907929983e-11j),(0.0020183035430403496-3.1810296926858785e-11j),(-0.0010194067642929708-2.210034519371318e-05j),(-0.0010194067643545834+2.2100294097541237e-05j)
SS-p,1e-11,35.0,175.6,0.4487989505128276,51,(-0.990086156447391+2.4886346120828184e-05j),(-0.9900861564474223-2.4886350298292115e-05j),(-0.004031710830888546-4.0047951662802034e-11j),(0.002016038615507417-3.4261747112566906e-11j),(0.0020160386155573962-3.125041676175884e-11j),(-0.0010182511054306772-2.2062658294013477e-05j),(-0.001018251105393424+2.206260787474203e-05j)
SS-p,1e-11,35.0,175.7,0.4487989505128276,51,(-0.9900974176891245+2.4844278450550372e-05j),(-0.9900974176891134-2.484428317103826e-05j),(-0.00402718951225893-3.969715788726402e-11j),(0.002013777479105616-3.4113772564910545e-11j),(0.0020137774790380484-3.2006758432958815e-11j),(-0.0010170974076885429-2.2025058203134837e-05j),(-0.0010170974077422768+2.2025005804043112e-05j)
SS-p,1e-11,35.0,175.8,0.4487989505128276,51,(-0.9901086597656524+2.480230577633913e-05j),(-0.9901086597657102-2.480231006327105e-05j),(-0.0040226757562010634-3.933882728032398e-11j),(0.0020115201251668137-3.3968719449214e-11j),(0.002011520125172807-3.137341933793603e-11j),(-0.0010159456668205262-2.1987541990338086e-05j),(-0.0010159456668491834+2.1987490488625415e-05j)
SS-p,1e-11,35.0,175.9,0.4487989505128276,51,(-0.9901198827207576+2.4760427048339806e-05j),(-0.990119882720781-2.4760431572415365e-05j),(-0.004018169545969842-3.895327333261478e-11j),(0.00200926654549358-3.380382959324293e-11j),(0.0020092665455115257-3.212896823551696e-11j),(-0.001014795878292433-2.1950112263369707e-05j),(-0.0010147958782921328+2.1950058785182442e-05j)
SS-p,1e-11,35.0,176.0,0.4487989505128276,51,(-0.9901310865975197+2.4718642101115296e-05j),(-0.9901310865975276-2.471864729237938e-05j),(-0.004013670864705595-3.8575477556181126e-11j),(0.0020070167317733367-3.36424120785867e-11j),(0.002007016731750147-3.0693393683190944e-11j),(-0.001013648037652757-2.191276519007347e-05j),(-0.0010136480376903131+2.191271410625033e-05j)
SS-p,1e-11,35.0,176.1,0.4487989505128276,51,(-0.9901422714391568+2.4676951161775595e-05j),(-0.9901422714392027-2.467695641590606e-05j),(-0.0040091796958470075-3.819844749753179e-11j),(0.0020047706755421772-3.34815949681356e-11j),(0.0020047706755701496-3.105371685874364e-11j),(-0.001012502140554766-2.1875504475359913e-05j),(-0.0010125021405800168+2.1875452277277617e-05j)
SS-p,1e-11,35.0,176.2,0.4487989505128276,51,(-0.9901534372888644+2.463535374297443e-05j),(-0.9901534372889187-2.4635359009983482e-05j),(-0.004004696022817896-3.7837184882656694e-11j),(0.0020025283685102292-3.333856353209775e-11j),(0.0020025283685073374-3.100731461648591e-11j),(-0.0010113581826922174-2.1838327800764428e-05j),(-0.0010113581827268143+2.18382752916253e-05j)
SS-p,1e-11,35.0,176.3,0.4487989505128276,51,(-0.9901645841893962+2.459384941888576e-05j),(-0.9901645841894605-2.4593854852122954e-05j),(-0.00400021982894104-3.745237280028402e-11j),(0.002000289802435105-3.3179123470475943e-11j),(0.0020002898023777534-3.048587609823035e-11j),(-0.0010102161596131326-2.1801234672753035e-05j),(-0.0010102161596495579+2.1801182740177066e-05j)
SS-p,1e-11,35.0,176.4,0.4487989505128276,51,(-0.9901757121837433+2.4552438353434014e-05j),(-0.9901757121837643-2.4552443408529245e-05j),(-0.003995751097702656-3.7056044864536286e-11j),(0.0019980549689658754-3.300578880328482e-11j),(0.001998054968946325-3.019125547863235e-11j),(-0.0010090760669718658-2.176422566256252e-05j),(-0.001009076067021912+2.176417385222323e-05j)
SS-p,1e-11,35.0,176.5,0.4487989505128276,51,(-0.990186821332688+2.4511120010936582e-05j),(-0.9901868213327161-2.4511124600473666e-05j),(-0.0039912898126996665-3.668190512624847e-11j),(0.001995823859912019-3.28500131142985e-11j),(0.001995823859927418-3.056478323188972e-11j),(-0.0010079379005266602-2.1727300951857e-05j),(-0.001007937900525598+2.1727248018268836e-05j)
SS-p,1e-11,35.0,176.6,0.4487989505128276,51,(-0.9901979116996912+2.446989363172336e-05j),(-0.9901979116996662-2.4469898648404875e-05j),(-0.003986835957502599-3.631397428854183e-11j),(0.0019935964672084076-3.26812133859471e-11j),(0.0019935964671830043-3.037059556125259e-11j),(-0.0010068016558992953-2.16904586273589e-05j),(-0.0010068016559626521+2.1690405621522418e-05j)
SS-p,1e-11,35.0,176.7,0.4487989505128276,51,(-0.9902089832879436+2.442875960717572e-05j),(-0.9902089832879707-2.4428764699838124e-05j),(-0.003982389515559162-3.5912527346446815e-11j),(0.0019913727824963107-3.2488529227768123e-11j),(0.0019913727824559246-2.979274689023867e-11j),(-0.001005667328707151-2.1653699108196834e-05j),(-0.001005667328770456+2.165364684341076e-05j)
SS-p,1e-11,35.0,176.8,0.4487989505128276,51,(-0.9902200361397838+2.4387717682192167e-05j),(-0.990220036139838-2.438772246018961e-05j),(-0.003977950470687254-3.55235173958926e-11j),(0.001989152797402853-3.2302357025041237e-11j),(0.0019891527973811985-2.9491104999142056e-11j),(-0.0010045349148346957-2.1617022829725774e-05j),(-0.0010045349148676739+2.1616970769748365e-05j)
SS-p,1e-11,35.0,176.9,0.4487989505128276,51,(-0.9902310702973872+2.4346767308947026e-05j),(-0.9902310702974638-2.4346772011102358e-05j),(-0.003973518806429967-3.514362591086964e-11j),(0.001986936503991229-3.21230562213216e-11j),(0.0019869365039741817-2.971779550894525e-11j),(-0.0010034044097056874-2.1580429760421728e-05j),(-0.0010034044097613653+2.1580376903220988e-05j)
SS-p,1e-11,35.0,177.0,0.4487989505128276,51,(-0.9902420858030558+2.4305908500929507e-05j),(-0.9902420858030967-2.4305912827093934e-05j),(-0.00396909450643388-3.476784675047681e-11j),(0.001984723894134892-3.1946846493760366e-11j),(0.001984723894117163-2.9654473678444814e-11j),(-0.0010022758091394256-2.154391891153891e-05j),(-0.0010022758091931467+2.154386576552311e-05j)
SS-p,1e-11,35.0,177.1,0.4487989505128276,51,(-0.9902530826985309+2.42651404766675e-05j),(-0.99025308269857-2.4265145159671486e-05j),(-0.003964677554615866-3.4381376435091426e-11j),(0.0019825149595628956-3.176581740287561e-11j),(0.0019825149595753475-2.88958664659681e-11j),(-0.001001149108951685-2.1507489715522565e-05j),(-0.0010011491089659535+2.150743766942503e-05j)
SS-p,1e-11,35.0,177.2,0.4487989505128276,51,(-0.9902640610257955+2.4224463712724242e-05j),(-0.9902640610258281-2.4224467984890197e-05j),(-0.003960267934876652-3.3990027752030944e-11j),(0.0019803096923046506-3.158857907833723e-11j),(0.0019803096922529125-2.9470171216362594e-11j),(-0.0010000243047571362-2.1471143801418674e-05j),(-0.0010000243048729656+2.147109015574932e-05j)
SS-p,1e-11,35.0,177.3,0.4487989505128276,51,(-0.9902750208266566+2.418387721740689e-05j),(-0.9902750208266622-2.4183881874639823e-05j),(-0.003955865630969439-3.3611754601380744e-11j),(0.0019781080840672732-3.140910651799467e-11j),(0.0019781080841489336-2.9804757339488083e-11j),(-0.000998901392526182-2.1434879391852332e-05j),(-0.0009989013924735582+2.1434824742564063e-05j)
SS-p,1e-11,35.0,177.4,0.4487989505128276,51,(-0.990285962142584+2.4143381425228982e-05j),(-0.9902859621426225-2.4143385791638994e-05j),(-0.003951470626802504-3.320207411956766e-11j),(0.001975910127179554-3.121452891683327e-11j),(0.0019759101271566784-2.8848319037965385e-11j),(-0.0009977803677208748-2.1398695338791592e-05j),(-0.0009977803677971946+2.1398642095973533e-05j)
SS-p,1e-11,35.0,177.5,0.4487989505128276,51,(-0.9902968850152403+2.4102975510947866e-05j),(-0.9902968850152798-2.4102980153276055e-05j),(-0.003947082906344372-3.281194885023861e-11j),(0.001973715813307292-3.1043787245421953e-11j),(0.001973715813285235-2.854213514361603e-11j),(-0.0009966612263584927-2.1362593228962186e-05j),(-0.0009966612264382315+2.1362540161125264e-05j)
SS-p,1e-11,35.0,177.6,0.4487989505128276,51,(-0.9903077894861723+2.4062659782067564e-05j),(-0.9903077894861825-2.406266419367753e-05j),(-0.003942702455376722-3.2633955759052424e-11j),(0.001971525134589886-3.097643026052563e-11j),(0.0019715251345658064-2.8219640466583402e-11j),(-0.0009955439641265546-2.1326576952535056e-05j),(-0.0009955439641513063+2.1326524308487433e-05j)
SS-p,1e-11,35.0,177.7,0.4487989505128276,51,(-0.9903186755965062+2.4022433395026743e-05j),(-0.9903186755965465-2.402243824620176e-05j),(-0.003938329259898129-3.2860652512869265e-11j),(0.0019693380829037613-3.110206251231195e-11j),(0.0019693380829354287-2.907690223201904e-11j),(-0.0009944285768970333-2.1290652057734638e-05j),(-0.0009944285768914557+2.129059798981891e-05j)
SS-p,1e-11,35.0,177.8,0.4487989505128276,51,(-0.9903295433874888+2.3982296526670055e-05j),(-0.9903295433875429-2.398230160358117e-05j),(-0.003933963299446536-3.3006398883570626e-11j),(0.0019671546505069214-3.118155834483483e-11j),(0.00196715465047532-2.8196684902654532e-11j),(-0.0009933150603441165-2.1254804464751213e-05j),(-0.0009933150603869392+2.1254752193457623e-05j)
SS-p,1e-11,35.0,177.9,0.4487989505128276,51,(-0.9903403928999897+2.3942249119821013e-05j),(-0.9903403929000376-2.394225373680836e-05j),(-0.003929604558169729-3.305752758120048e-11j),(0.001964974829301469-3.1217319960770055e-11j),(0.0019649748293016113-2.8713189363241444e-11j),(-0.0009922034104214133-2.1219037048945388e-05j),(-0.000992203410428992+2.1218983792048937e-05j)
SS-p,1e-11,35.0,178.0,0.4487989505128276,51,(-0.9903512241751048+2.390228981333231e-05j),(-0.990351224175135-2.390229557382162e-05j),(-0.003925253020478658-3.307321143298722e-11j),(0.0019627986113658607-3.124559748028592e-11j),(0.0019627986113659665-2.833876634885453e-11j),(-0.0009910936229297425-2.1183347537967036e-05j),(-0.0009910936229391915+2.1183294991703445e-05j)
SS-p,1e-11,35.0,178.1,0.4487989505128276,51,(-0.9903620372535299+2.386241999341454e-05j),(-0.9903620372535237-2.386242517737891e-05j),(-0.003920908670539583-3.303324719880832e-11j),(0.0019606259889280164-3.1244616786828315e-11j),(0.001960625988893459-2.880847740210918e-11j),(-0.0009899856936438575-2.1147737547079596e-05j),(-0.0009899856937198913+2.114768398560526e-05j)
SS-p,1e-11,35.0,178.2,0.4487989505128276,51,(-0.9903728321760615+2.382263805836282e-05j),(-0.9903728321760517-2.382264373107512e-05j),(-0.003916571492794077-3.295718049595858e-11j),(0.001958456953942117-3.1228966476599693e-11j),(0.001958456953909343-2.846926055731286e-11j),(-0.0009888796185762506-2.1112205367660388e-05j),(-0.0009888796185835635+2.111215236773938e-05j)
SS-p,1e-11,35.0,178.3,0.4487989505128276,51,(-0.9903836089831143+2.3782944969297226e-05j),(-0.9903836089831959-2.3782949715903112e-05j),(-0.003912241471467674-3.278426851825375e-11j),(0.0019562914986815984-3.11441733845983e-11j),(0.001956291498655392-2.872501461423477e-11j),(-0.0009877753934689054-2.10767521268374e-05j),(-0.0009877753935001814+2.1076698481202686e-05j)
SS-p,1e-11,35.0,178.4,0.4487989505128276,51,(-0.9903943677155226+2.3743339271728447e-05j),(-0.9903943677155281-2.3743344202062366e-05j),(-0.003907918591059837-3.260670477112787e-11j),(0.001954129615208647-3.1086153444506655e-11j),(0.0019541296152235273-2.8003688064072816e-11j),(-0.0009866730142814987-2.1041376393684508e-05j),(-0.0009866730142930838+2.1041323888548933e-05j)
SS-p,1e-11,35.0,178.5,0.4487989505128276,51,(-0.9904051084134565+2.3703820987514e-05j),(-0.9904051084134396-2.3703826559084984e-05j),(-0.0039036028359617503-3.238271001175519e-11j),(0.0019519712958208871-3.098132557735548e-11j),(0.0019519712958477875-2.8065778112048334e-11j),(-0.000985572476857682-2.100607957684519e-05j),(-0.0009855724768378597+2.1006026716763535e-05j)
SS-p,1e-11,35.0,178.6,0.4487989505128276,51,(-0.9904158311170893+2.366439078135829e-05j),(-0.9904158311171-2.3664395762026946e-05j),(-0.003899294190620517-3.213516806170949e-11j),(0.0019498165327015878-3.089631568051443e-11j),(0.0019498165326994592-2.833749544800484e-11j),(-0.00098447377710987-2.0970861128840135e-05j),(-0.0009844737771131727+2.097080741393314e-05j)
SS-p,1e-11,35.0,178.7,0.4487989505128276,51,(-0.9904265358667117+2.362504690429923e-05j),(-0.9904265358667464-2.3625052973069716e-05j),(-0.0038949926396751114-3.184076049697615e-11j),(0.001947665318028903-3.0760198929900816e-11j),(0.0019476653179663697-2.793006536379046e-11j),(-0.0009833769110190323-2.0935719942498807e-05j),(-0.0009833769110864992+2.093566672127819e-05j)
SS-p,1e-11,35.0,178.8,0.4487989505128276,51,(-0.9904372227023595+2.3585790813379637e-05j),(-0.9904372227023696-2.3585796376499046e-05j),(-0.0038906981674887843-3.1535775401637933e-11j),(0.0019455176440846319-3.0634687249966097e-11j),(0.0019455176440910243-2.7528225498774378e-11j),(-0.0009822818743817725-2.0900656628465664e-05j),(-0.0009822818744192325+2.090060380634232e-05j)
SS-p,1e-11,35.0,178.9,0.4487989505128276,51,(-0.9904478916638446+2.3546621497380626e-05j),(-0.990447891663825-2.3546626307394125e-05j),(-0.003886410758777624-3.1196916089933774e-11j),(0.0019433735031608706-3.048287342503368e-11j),(0.0019433735031306812-2.79910549231533e-11j),(-0.0009811886632762343-2.086567166010347e-05j),(-0.0009811886632946963+2.0865617600181036e-05j)
SS-p,1e-11,35.0,179.0,0.4487989505128276,51,(-0.9904585427911833+2.350753773362746e-05j),(-0.9904585427911735-2.3507543735507008e-05j),(-0.003882130398133697-3.082549195282738e-11j),(0.0019412328874474326-3.032411530890826e-11j),(0.0019412328874965946-2.7023274606218855e-11j),(-0.000980097273643203-2.0830762983484663e-05j),(-0.0009800972736116105+2.0830710383064807e-05j)
SS-p,1e-11,35.0,179.1,0.4487989505128276,51,(-0.9904691761238393+2.3468541202248394e-05j),(-0.9904691761239133-2.3468546347063524e-05j),(-0.0038778570701221283-3.044941897364581e-11j),(0.0019390957895256983-3.015704572077082e-11j),(0.0019390957894720867-2.7668501786682057e-11j),(-0.0009790077012889872-2.079593313956717e-05j),(-0.0009790077013239788+2.0795878873871188e-05j)
SS-p,1e-11,35.0,179.2,0.4487989505128276,51,(-0.9904797917015901+2.3429630437957205e-05j),(-0.9904797917016684-2.3429635225696854e-05j),(-0.0038735907596304246-3.005533864321175e-11j),(0.001936962201424728-2.998647284331844e-11j),(0.0019369622014034325-2.785906613839693e-11j),(-0.0009779199423311754-2.0761180011518536e-05j),(-0.00097791994238344+2.0761124940731914e-05j)
SS-p,1e-11,35.0,179.3,0.4487989505128276,51,(-0.9904903895639188+2.3390804931161524e-05j),(-0.9904903895639634-2.339081039774704e-05j),(-0.003869331451156942-2.964407587674814e-11j),(0.0019348321157316804-2.9797721784140266e-11j),(0.001934832115690361-2.7330971951905806e-11j),(-0.0009768339926895225-2.0726503250936574e-05j),(-0.0009768339927178583+2.072644878117668e-05j)
SS-p,1e-11,35.0,179.4,0.4487989505128276,51,(-0.9905009697500681+2.335206527688538e-05j),(-0.9905009697500724-2.3352070748147713e-05j),(-0.0038650791297097577-2.9218377283618535e-11j),(0.0019327055245939723-2.961500030183446e-11j),(0.0019327055246372658-2.6880820410333457e-11j),(-0.0009757498484495968-2.06919033890667e-05j),(-0.0009757498484255855+2.0691849286264723e-05j)
SS-p,1e-11,35.0,179.5,0.4487989505128276,51,(-0.9905115322994252+2.3313411083414337e-05j),(-0.9905115322994351-2.3313416257400577e-05j),(-0.0038608337799647813-2.8789869793710565e-11j),(0.0019305824206756906-2.94230928667912e-11j),(0.0019305824206624165-2.717081988250444e-11j),(-0.0009746675054700954-2.065738087922241e-05j),(-0.0009746675054878549+2.0657325753482188e-05j)
SS-p,1e-11,35.0,179.6,0.4487989505128276,51,(-0.9905220772510678+2.3274841766174337e-05j),(-0.9905220772510608-2.3274846942117344e-05j),(-0.0038565953868765213-2.8331268971462653e-11j),(0.0019284627961622062-2.9215747026200284e-11j),(0.00192846279614034-2.6005553794330644e-11j),(-0.000973586959931018-2.0622933404925014e-05j),(-0.0009735869599934161+2.0622880051507193e-05j)
SS-p,1e-11,35.0,179.7,0.4487989505128276,51,(-0.9905326046440366+2.3236357470340918e-05j),(-0.9905326046440331-2.323636230673609e-05j),(-0.003852363935235747-2.787632727733677e-11j),(0.0019263466436128477-2.901468772596099e-11j),(0.0019263466435944874-2.637089764135707e-11j),(-0.0009725082077616582-2.0588563700332655e-05j),(-0.0009725082077731128+2.0588509164270736e-05j)
SS-p,1e-11,35.0,179.8,0.4487989505128276,51,(-0.9905431145173249+2.3197957116860568e-05j),(-0.9905431145173695-2.3197962949375595e-05j),(-0.003848139410016715-2.7417504356273825e-11j),(0.0019242339554941777-2.881939164057405e-11j),(0.0019242339554832108-2.555563806056028e-11j),(-0.0009714312450066003-2.0554269021585113e-05j),(-0.0009714312449898+2.0554215539962635e-05j)
SS-p,1e-11,35.0,179.9,0.4487989505128276,51,(-0.9905536069098763+2.315964208426946e-05j),(-0.9905536069098898-2.3159646996992467e-05j),(-0.0038439217962257383-2.6954389512490878e-11j),(0.0019221247242155095-2.8611070950947782e-11j),(0.0019221247242533455-2.645765579296049e-11j),(-0.000970356067712524-2.0520051939212913e-05j),(-0.0009703560677382443+2.0519996212085546e-05j)
SS-p,1e-11,35.0,180.0,0.4487989505128276,51,(-0.9905640818600938+2.3121410716364643e-05j),(-0.9905640818601239-2.312141561816583e-05j),(-0.0038397110788171915-2.648854481026794e-11j),(0.0019200189424277547-2.841322504352999e-11j),(0.0019200189424003825-2.672658970173584e-11j),(-0.0009692826719028577-2.0485909902681065e-05j),(-0.0009692826719577872+2.0485853095615815e-05j)
SS-p,1e-11,35.0,180.1,0.4487989505128276,51,(-0.9905745394068746+2.3083262614742583e-05j),(-0.9905745394069257-2.308326878193434e-05j),(-0.003835507242970257-2.6003869522082945e-11j),(0.001917916602395443-2.8203892509035735e-11j),(0.001917916602382344-2.583420751305291e-11j),(-0.0009682110538444514-2.04518422386036e-05j),(-0.0009682110539148225+2.045178669943539e-05j)
SS-p,1e-11,35.0,180.2,0.4487989505128276,51,(-0.9905849795886862+2.3045199192148202e-05j),(-0.9905849795886851-2.3045204613270087e-05j),(-0.0038313102736251678-2.5525866847748296e-11j),(0.0019158176968557018-2.798778348016919e-11j),(0.0019158176968577904-2.5692334468420594e-11j),(-0.0009671412094091784-2.0417850619008178e-05j),(-0.0009671412094693679+2.041779478425612e-05j)
SS-p,1e-11,35.0,180.3,0.4487989505128276,51,(-0.990595402443801+2.300721850879983e-05j),(-0.9905954024438433-2.3007224608781462e-05j),(-0.00382712015598443-2.501881129568853e-11j),(0.0019137222183388675-2.7757888652713815e-11j),(0.0019137222183186354-2.4412477828224884e-11j),(-0.000966073134767044-2.038393304831117e-05j),(-0.0009660731348377763+2.0383879203408175e-05j)
SS-p,1e-11,35.0,180.4,0.4487989505128276,51,(-0.9906058080106559+2.2969321472152138e-05j),(-0.9906058080106401-2.296932736128854e-05j),(-0.003822936875185507-2.4527293824433416e-11j),(0.0019116301594129977-2.7543436238235227e-11j),(0.0019116301593655963-2.521982175496137e-11j),(-0.000965006826049059-2.0350092430204915e-05j),(-0.0009650068260846203+2.0350036416082308e-05j)
SS-p,1e-11,35.0,180.5,0.4487989505128276,51,(-0.990616196327373+2.293150750531936e-05j),(-0.9906161963274115-2.293151305696184e-05j),(-0.0038187604164991312-2.4040482386918083e-11j),(0.0019095415126846003-2.7336366706215172e-11j),(0.0019095415126097713-2.4555957222602277e-11j),(-0.0009639422792558823-2.031632515401485e-05j),(-0.0009639422794044283+2.0316269915552155e-05j)
SS-p,1e-11,35.0,180.6,0.4487989505128276,51,(-0.9906265674321028+2.2893776000190713e-05j),(-0.9906265674321636-2.2893781821561876e-05j),(-0.003814590765109392-2.3533405259235085e-11j),(0.001907456270646566-2.7112896392673654e-11j),(0.0019074562706848062-2.454408215995547e-11j),(-0.0009628794907082036-2.0282633013833036e-05j),(-0.0009628794906999225+2.028257730033008e-05j)
SS-p,1e-11,35.0,180.7,0.4487989505128276,51,(-0.9906369213627623+2.2856127611603494e-05j),(-0.9906369213627798-2.2856132524867734e-05j),(-0.0038104279063866375-2.303138213997913e-11j),(0.0019053744261318967-2.6888542246852384e-11j),(0.0019053744261261496-2.440687748965588e-11j),(-0.0009618184563853057-2.0249015141419418e-05j),(-0.000961818456421973+2.0248959096373393e-05j)
SS-p,1e-11,35.0,180.8,0.4487989505128276,51,(-0.9906472581572902+2.281856102159807e-05j),(-0.9906472581573232-2.281856609095967e-05j),(-0.0038062718255546593-2.2526241126325647e-11j),(0.001903295971769279-2.6669729955759165e-11j),(0.0019032959717622863-2.4769859357278417e-11j),(-0.0009607591724426735-2.021547190596196e-05j),(-0.0009607591724642895+2.0215414598790062e-05j)
