-1.4101819989509323*^-9-3.3918428030985998*^-9*I,-9.803670514285656*^-10-2.336412868174156*^-9*I,1.6582920366742249*^-9+6.340670861426994*^-9*I,1.8783541735900577*^-9+5.2707816924615255*^-9*I,-2.197802682901706*^-9+1.918029825312882*^-10*I,-4.073428983009109*^-9-9.554554665820757*^-9*I,3.1241909302648363*^-9+3.4530957239465237*^-8*I,5.025727903285038*^-9+1.622934039304526*^-8*I,-4.5927587705163475*^-9+3.074169501354421*^-8*I,-9.13986153774915*^-9-2.6841766491188773*^-8*I,7.3315066240198234*^-9+1.0086586367933652*^-7*I,1.9920709456999752*^-8+3.3168976337643826*^-8*I,-1.5770492919445863*^-8-9.805124011758338*^-9*I,-1.0903737489298404*^-8-1.6735254205287615*^-7*I,-2.5233140119040876*^-8+2.1832857331887917*^-7*I,-1.3488723776822198*^-8-4.654190925420619*^-7*I,3.138104516173246*^-8+4.976268446207374*^-7*I,1.1432312138626166*^-8-2.006653355996715*^-8*I,1.1856031163770542*^-8-2.741992708503915*^-7*I,-9.470652040377558*^-10+1.0417857350174037*^-7*I,-5.190820461659085*^-8-1.6433218973979988*^-8*I,1.880991922637021*^-8-1.900906853723194*^-7*I,-6.692930806951464*^-7+3.2575573053885107*^-7*I,8.272308203716161*^-8-9.244314435266194*^-7*I,-2.399643326919665*^-6-2.276451077345501*^-7*I,-0.000010206290482627122+3.9044726762056435*^-6*I,-2.399643361961079*^-6-6.677839633487156*^-7*I,9.656692201431838*^-8-9.244315962578091*^-7*I,-6.692931770226063*^-7-5.736096369824207*^-7*I,0.9999999074328224-1.9009099354576925*^-7*I,-5.19083470651438*^-8-8.115128955643965*^-8*I,0.9999998700144508+1.0417813945138583*^-7*I,1.1855882903893944*^-8+1.5661140049004603*^-6*I,1.3178706181893318*^-9-2.006690808166343*^-8*I,3.138091199048065*^-8+3.593405841140602*^-6*I,-1.1302926152326198*^-8-4.6541913257803653*^-7*I,-2.5233246478406635*^-8+3.2158161872315506*^-6*I,-1.4956832300461187*^-8-1.6735207028363165*^-7*I,-1.5770552028536612*^-8+2.2434678558896702*^-6*I,6.54256097909478*^-9+3.3170075046878025*^-8*I,7.3315110926674976*^-9+1.4820202723815538*^-6*I,-2.547286304284413*^-8-2.6840021454828556*^-8*I,-4.592680666326565*^-9+6.874472079126909*^-7*I,-6.5561116674439646*^-9+1.6231454865840673*^-8*I,3.1243172667061447*^-9+2.6646304697563156*^-7*I,-9.02314107806279*^-9-9.552505886943397*^-9*I,-2.197662177239046*^-9+6.222476292050649*^-8*I,6.909709610036785*^-10+5.272425716796636*^-9*I,1.6584115209578032*^-9+2.0047633653412532*^-8*I,-1.0860720794925172*^-9-2.3354668693743184*^-9*I,-1.4101331075044854*^-9-1.0963875465333363*^-9*I
-2.794377271242432*^-9-5.0154469766571144*^-9*I,7.216665980080972*^-10+3.818926258538931*^-9*I,3.05928113397691*^-9+6.450806601194921*^-9*I,-1.5700769382537283*^-9+1.270805018414029*^-9*I,-4.833210876659111*^-9-9.679778791251546*^-9*I,2.6947929564896667*^-9+3.137807092362315*^-8*I,5.496350700961994*^-9+1.5474122571750293*^-8*I,-4.286455964480629*^-9+2.9088045899423593*^-8*I,-9.404086395020661*^-9-2.517275992627649*^-8*I,7.093919065018217*^-9+9.422260543212138*^-8*I,2.0025033155984806*^-8+3.101635659639876*^-8*I,-1.5560632671274277*^-8-8.801495322450097*^-9*I,-1.086467180707776*^-8-1.5729422326947344*^-7*I,-2.5452379960599902*^-8+2.0553527650927135*^-7*I,-1.3662771858324874*^-8-4.4029067802201587*^-7*I,3.1686897185995155*^-8+4.717253430814996*^-7*I,1.1806962189192527*^-8-1.95849274452086*^-8*I,1.2817365138001469*^-8-2.5953068978375864*^-7*I,-3.429944852445521*^-10+1.0311187252119683*^-7*I,-1.418008187606401*^-8-1.6988213140983537*^-8*I,-9.469134816531*^-10-9.946935345979648*^-8*I,4.361287996891561*^-8+3.0758394047512556*^-7*I,3.005272285368232*^-8+5.963541067413412*^-8*I,2.626286837448255*^-7-5.588711656629196*^-7*I,-4.606007769289433*^-8+8.035518359044259*^-7*I,9.150729171244256*^-7-2.553517455153493*^-6*I,-5.374849451275643*^-8+8.035517309902317*^-7*I,2.6262861089684786*^-7-1.6707388173087838*^-6*I,-2.6811637999189786*^-8+5.963508554818683*^-8*I,4.361274714981267*^-8-1.148986534440311*^-6*I,0.9999998700144821-9.946979581986564*^-8*I,-1.4180241494909929*^-8-8.457890329014927*^-8*I,0.9999999248926746+1.0311152172583083*^-7*I,1.2817209196769319*^-8+1.8666514374097448*^-6*I,2.3513374143580013*^-8-1.9585003882816176*^-8*I,3.1686760403916436*^-8+3.6301268926077287*^-6*I,-6.695042999160794*^-9-4.402903067719086*^-7*I,-2.5452474308740314*^-8+3.1150479661465663*^-6*I,-1.538446817100812*^-8-1.5729328480755166*^-7*I,-1.5560665714287047*^-8+2.1313998273226174*^-6*I,6.526669722034528*^-9+3.101795188569517*^-8*I,7.093970096246072*^-9+1.3929729284569346*^-6*I,-2.571560834586928*^-8-2.517059821151895*^-8*I,-4.286340643533393*^-9+6.424943162745199*^-7*I,-6.07634260962886*^-9+1.547644847211549*^-8*I,2.6949272587811768*^-9+2.4655307988101394*^-7*I,-9.78253705125054*^-9-9.677738675030825*^-9*I,-1.5699511985572956*^-9+5.838158629278499*^-8*I,1.8634710146486766*^-9+6.452213183551875*^-9*I,7.217381137181178*^-10+1.5937470781428105*^-8*I,-2.920951994167531*^-9-5.014943422486072*^-9*I
2.131848770431377*^-9+5.992067800192287*^-9*I,1.2452777663207737*^-9+3.216476920126901*^-9*I,-2.5067214571433682*^-9-3.3698038717631154*^-10*I,-3.6522692144907998*^-9-7.291478944593174*^-9*I,3.3225021588145776*^-9+2.9562080673627524*^-8*I,4.7365763221340895*^-9+1.3274654447861564*^-8*I,-4.7158577615863395*^-9+2.6856840723746*^-8*I,-8.933448938930333*^-9-2.262664887521834*^-8*I,7.4002105606568724*^-9+8.769163167182319*^-8*I,1.97608159176188*^-8+2.8252357662458934*^-8*I,-1.579807887980289*^-8-7.622885143862428*^-9*I,-1.0760450180197223*^-8-1.4670872584158544*^-7*I,-2.5242319580357933*^-8+1.923395578380058*^-7*I,-1.3623791900174709*^-8-4.1571541551430153*^-7*I,3.146519311422735*^-8+4.4631053437468255*^-7*I,1.1633342399640367*^-8-1.8597215661117315*^-8*I,1.3025345836636948*^-8-2.455824792962409*^-7*I,0.+9.754661720622695*^-8*I,-1.6220697231575376*^-8-1.668116632172099*^-8*I,-3.428390401433168*^-10-9.770398441778469*^-8*I,1.1855993090059691*^-8+2.9321452874422885*^-7*I,1.0819535583433959*^-8+7.531811275280666*^-9*I,1.8879421026518628*^-8-5.281362287660982*^-7*I,3.970794679175604*^-9+5.112966570678915*^-7*I,-2.2605466311331757*^-8-2.9092078018013573*^-7*I,-6.944656609060299*^-7+6.196828686422557*^-8*I,-2.260550542934614*^-8-1.0304927707691137*^-6*I,7.122609505666455*^-9+5.112963801093572*^-7*I,1.8879309874111905*^-8-2.488344155459986*^-6*I,-7.503427703649257*^-8+7.531351873947278*^-9*I,1.1855843688735046*^-8-1.6455759413771438*^-6*I,0.9999999248926866-9.770434300175128*^-8*I,-1.6220865378321903*^-8-8.895594840207903*^-8*I,1.0000000377747351+9.754656451311647*^-8*I,1.3025183060594303*^-8+1.9051427488586335*^-6*I,4.870440727458569*^-8-1.8596880321996474*^-8*I,3.146506705881125*^-8+3.499065058003547*^-6*I,-4.402915112361461*^-9-4.1571457704233385*^-7*I,-2.524238666981104*^-8+2.952869565655902*^-6*I,-1.519707652775093*^-8-1.4670729208800407*^-7*I,-1.5798063811994778*^-8+2.0042710819362984*^-6*I,6.2892855350743515*^-9+2.825436964611633*^-8*I,7.400297900514441*^-9+1.3006868662153686*^-6*I,-2.523574936519335*^-8-2.262427578509895*^-8*I,-4.715735888588535*^-9+5.961209040247236*^-7*I,-6.835612076372399*^-9+1.3276971854624647*^-8*I,3.3226215216675126*^-9+2.2785158062517051*^-7*I,-8.609904520243128*^-9-7.289677419378086*^-9*I,-2.5066448370095196*^-9+5.152894837507568*^-8*I,0.+3.2174421897928447*^-9*I,2.1318699097716554*^-9+1.5110329469158798*^-8*I
4.039658073329289*^-9+6.591488807582387*^-9*I,-1.0965510860438954*^-9+2.025007599230878*^-9*I,-5.466262090539353*^-9-8.596827394551272*^-9*I,2.385839907581566*^-9+2.5548175071117198*^-8*I,5.917522243048534*^-9+1.310567299829679*^-8*I,-4.088160886206449*^-9+2.5653672758074315*^-8*I,-9.693211060202156*^-9-2.11944227610141*^-8*I,6.970769676761801*^-9+8.077515300194714*^-8*I,2.0231467411091497*^-8+2.6129789150531435*^-8*I,-1.5491738671394306*^-8-6.439388779186348*^-9*I,-1.1024731606801286*^-8-1.3655185564937788*^-7*I,-2.5479663871841307*^-8+1.793623533087989*^-7*I,-1.35196418367643*^-8-3.907741373474834*^-7*I,3.16753481360843*^-8+4.20514720961178*^-7*I,1.1672362902614974*^-8-1.7984849672694743*^-8*I,1.2808135772465756*^-8-2.3120263851612083*^-7*I,-1.4110457594029846*^-10+9.256427108301557*^-8*I,-1.5880989190364403*^-8-1.6883056402535588*^-8*I,0.-9.255762596947162*^-8*I,1.2817304426149256*^-8+2.791599523896536*^-7*I,1.1432244047260287*^-8+9.302922331662054*^-9*I,3.253959327334521*^-8-5.025808732798663*^-7*I,-1.4410106899398478*^-8+5.028574846602258*^-7*I,-2.1054263971143072*^-8-2.909003128351458*^-7*I,1.6156423345015103*^-8+2.490392268536687*^-7*I,-1.5128188932122662*^-7-1.1523933048732554*^-7*I,2.5228260848442208*^-8+2.4903905383192645*^-7*I,-2.105434165899922*^-8-1.9342405671038347*^-6*I,-2.2576326051682027*^-9+5.028570733098386*^-7*I,3.2539465216058217*^-8-3.240239620711343*^-6*I,1.3174229832046969*^-9+9.302547380804925*^-9*I,1.2817146108345945*^-8-1.954867574308152*^-6*I,1.0000000377747278-9.255768418833285*^-8*I,-1.588116225331726*^-8-9.218515472381998*^-8*I,1.000000086713881+9.256463146541098*^-8*I,1.2807984527130056*^-8+1.8371793407746082*^-6*I,5.6629728358015274*^-8-1.798404687452332*^-8*I,3.16752483131566*^-8+3.314801608540959*^-6*I,-4.071446168499285*^-9-3.907728034958436*^-7*I,-2.5479682905227286*^-8+2.7755801581529055*^-6*I,-1.5466221497950627*^-8-1.3655000389896395*^-7*I,-1.549168812849111*^-8+1.873632840449335*^-6*I,6.7719659879728056*^-9+2.613201420897686*^-8*I,6.970862324873206*^-9+1.2071289646963884*^-6*I,-2.5994890202191145*^-8-2.119205505921107*^-8*I,-4.0880541868348885*^-9+5.506471329240469*^-7*I,-5.662882003598657*^-9+1.3107753169282065*^-8*I,2.38590975795705*^-9+2.066728583658213*^-7*I,-1.0444607439347164*^-8-8.59546486086855*^-9*I,-1.0965265431761573*^-9+4.7395873516532793*^-8*I,2.9496584688648575*^-9+6.591953054302116*^-9*I
-3.228407388644605*^-9-2.559501266439491*^-9*I,-2.671875339033125*^-9-4.377977013654384*^-9*I,3.795996637682986*^-9+2.4778915496332775*^-8*I,4.103529627208502*^-9+9.963756577930725*^-9*I,-5.024831620237258*^-9+2.274147866253139*^-8*I,-8.512260060017374*^-9-1.8214768773563374*^-8*I,7.598429866209622*^-9+7.457781173576999*^-8*I,1.947170622657035*^-8+2.3223694114729622*^-8*I,-1.5921122031858914*^-8-5.44931195735246*^-9*I,-1.0554149315784855*^-8-1.2598935738380357*^-7*I,-2.517322481368489*^-8+1.66282535782889*^-7*I,-1.3784001499234089*^-8-3.660788642796609*^-7*I,3.143802533733362*^-8+3.9498108298883925*^-7*I,1.1776533685725621*^-8-1.7168622871969113*^-8*I,1.3018125386704549*^-8-2.1718254301791936*^-7*I,-1.021522198427216*^-10+8.736302080589694*^-8*I,-1.6103987299925793*^-8-1.6708581915991967*^-8*I,-1.4095612871356522*^-10-8.736450809061781*^-8*I,1.3025288108509114*^-8+2.648079592183226*^-7*I,1.1806899674962623*^-8+8.40233472539678*^-9*I,3.138108555650332*^-8-4.769905265012096*^-7*I,-1.3866646123017468*^-8+4.769096622219046*^-7*I,-2.533798604612003*^-8-2.772944575174321*^-7*I,-1.1713752422898294*^-8+2.258161555853543*^-7*I,-1.876399859448985*^-8+2.7337966828906805*^-8*I,1.4188986414425195*^-7+3.345193459857755*^-8*I,-1.876403905864965*^-8-8.742561021425582*^-7*I,0.+2.2581584660604838*^-7*I,-2.5338082900068504*^-8-2.7353843798733963*^-6*I,-2.0134553586903525*^-8+4.769093336855884*^-7*I,3.138094909274636*^-8-3.6201712633467636*^-6*I,2.3512891222585153*^-8+8.402259615476355*^-9*I,1.3025123297635832*^-8-1.999817287868614*^-6*I,1.0000000867138645-8.736415291855492*^-8*I,-1.6104150523527094*^-8-9.311528655901843*^-8*I,1.0000000994728118+8.736384907105726*^-8*I,1.3017999980075023*^-8+1.7373549747312067*^-6*I,5.97741202645885*^-8-1.716732523647775*^-8*I,3.143797492159949*^-8+3.117501876956142*^-6*I,-3.950792717283269*^-9-3.660771123597867*^-7*I,-2.5173206814194105*^-8+2.594633860344642*^-6*I,-1.4949906425656967*^-8-1.259872931679091*^-7*I,-1.5921067030716385*^-8+1.7418911248458829*^-6*I,6.012388406584357*^-9+2.322591331232596*^-8*I,7.598505980671577*^-9+1.1141621029046016*^-6*I,-2.4822170355612294*^-8-1.8212636230535004*^-8*I,-5.024776792567076*^-9+5.032283723944769*^-7*I,-7.497531019640125*^-9+9.965398531715901*^-9*I,3.79601342807151*^-9+1.876502150797223*^-7*I,-7.523561322553274*^-9-4.377114666126536*^-9*I,-3.2284039677699106*^-9+3.0903148470083833*^-8*I
-6.711529649747194*^-9-8.48519265236908*^-9*I,1.6641301461839397*^-9+1.8281870756531347*^-8*I,6.897915446734543*^-9+1.1260895139491237*^-8*I,-3.6146778287574066*^-9+2.2348803313161515*^-8*I,-1.0326250516126678*^-8-1.7487334935519942*^-8*I,6.661724038722894*^-9+6.716033919190363*^-8*I,2.0652654888347888*^-8+2.1381969337759185*^-8*I,-1.529340866619766*^-8-4.048989855697375*^-9*I,-1.1313980160729264*^-8-1.1588001701493631*^-7*I,-2.5602519143370223*^-8+1.5320139796551354*^-7*I,-1.3313490053457055*^-8-3.412137469820727*^-7*I,3.1744497955635276*^-8+3.6923734758885556*^-7*I,1.1512178625092142*^-8-1.6415712966453608*^-8*I,1.2780876959203602*^-8-2.0285659318010327*^-7*I,0.+8.22044856423882*^-8*I,-1.589368754445139*^-8-1.6872547250335184*^-8*I,-1.02011417542347*^-10-8.220662927454713*^-8*I,1.2808080302947888*^-8+2.507770696526206*^-7*I,1.1633287666512615*^-8+7.62539462298258*^-9*I,3.168694384571985*^-8-4.514927369321355*^-7*I,-1.348878335589998*^-8+4.522577501009261*^-7*I,-2.5485095282370973*^-8-2.644508913357632*^-7*I,-1.112296950508615*^-8+2.155721949021418*^-7*I,-1.4894932624104351*^-8+3.320105774991247*^-8*I,3.156859867264883*^-9-6.386879976652792*^-8*I,3.592754226164843*^-7+7.4120740307959574*^-9*I,6.0471198118361436*^-9-6.386893668714034*^-8*I,-1.4894992341960012*^-8-1.680806551732908*^-6*I,-4.630703441359241*^-9+2.1557196892806825*^-7*I,-2.548520186031189*^-8-3.1805439836938956*^-6*I,-1.1303515613098059*^-8+4.522577212978775*^-7*I,3.1686802379887746*^-8-3.663350651949529*^-6*I,4.870391865415685*^-8+7.625734175750078*^-9*I,1.2807927093905214*^-8-1.9337141453714144*^-6*I,1.000000099472792-8.220580387918476*^-8*I,-1.5893824239360255*^-8-9.356949116195183*^-8*I,1.0000000992691924+8.220580859520539*^-8*I,1.2780800074524423*^-8+1.6345688419270402*^-6*I,5.901730301629194*^-8-1.641399711920417*^-8*I,3.1744483616411023*^-8+2.917676359067041*^-6*I,-3.5302864624664476*^-9-3.412117819684043*^-7*I,-2.5602496640970973*^-8+2.412863236938298*^-6*I,-1.5705754316010234*^-8-1.1587795746806509*^-7*I,-1.529337120137475*^-8+1.6104242140497115*^-6*I,7.185065526056633*^-9+2.138395342144392*^-8*I,6.661746107007593*^-9+1.0197823493008775*^-6*I,-2.665685403142881*^-8-1.7485639747057896*^-8*I,-3.614679965936729*^-9+4.574022190639565*^-7*I,-4.5764624863157966*^-9+1.1262037870633383*^-8*I,1.6641260851962825*^-9+1.5819146574778097*^-7*I,-1.0473198863714117*^-8-8.484793893265732*^-9*I
4.892534037626017*^-9+1.7521279093475272*^-8*I,2.858256638316181*^-9+5.8724031239466064*^-9*I,-5.746544034027079*^-9+1.7447054838074103*^-8*I,-7.531866078741567*^-9-1.3405991028570056*^-8*I,8.071848377200208*^-9+6.15372585921626*^-8*I,1.8838660634928894*^-8+1.8008739340961247*^-8*I,-1.6230066641337304*^-8-3.3799091831362266*^-9*I,-1.0133100705744802*^-8-1.0518936595966982*^-7*I,-2.497472276902224*^-8+1.4022161232795508*^-7*I,-1.4073391885888187*^-8-3.164714164826985*^-7*I,3.131523837462957*^-8+3.4368437618772845*^-7*I,1.1982689181178063*^-8-1.5728747059052636*^-8*I,1.308742740134421*^-8-1.8884822803564037*^-7*I,-2.62555796548547*^-10+7.716528225572457*^-8*I,-1.613088566887466*^-8-1.668698942394651*^-8*I,0.-7.71683502172739*^-8*I,1.301806873410527*^-8+2.3642904324662984*^-7*I,1.1672311756028009*^-8+6.9696565539681*^-9*I,3.1465231562638474*^-8-4.257289757962963*^-7*I,-1.3662819015047845*^-8+4.273401519244541*^-7*I,-2.523308301888294*^-8-2.5152092838708373*^-7*I,-1.0731089933324611*^-8+2.0542106525722738*^-7*I,-1.579332234609432*^-8+3.111327067505404*^-8*I,1.95288544224681*^-8-5.615799760591014*^-8*I,1.4626903278858183*^-8-1.3438402536403206*^-7*I,-1.3911895239110643*^-7-7.18310462159463*^-8*I,1.4626883086676923*^-8-9.505065517602643*^-7*I,1.7672718975736412*^-8-5.615805367727726*^-8*I,-1.5793391584112415*^-8-2.1600298271853456*^-6*I,-1.1296888025730256*^-8+2.0542113778826497*^-7*I,-2.5233193583218405*^-8-3.272101654504204*^-6*I,-6.695639230558381*^-9+4.273405373537255*^-7*I,3.146510221471721*^-8-3.5341490764239174*^-6*I,5.66292556111736*^-8+6.9704670205175555*^-9*I,1.3017943108900587*^-8-1.8347981861558934*^-6*I,1.0000000992691724-7.716702883361489*^-8*I,-1.6130973570782636*^-8-9.34458697593398*^-8*I,1.0000000989238833+7.71670226302178*^-8*I,1.308738534856924*^-8+1.5294922817906953*^-6*I,5.962264330861*^-8-1.5726818665373663*^-8*I,3.131522797322761*^-8+2.7172810122848622*^-6*I,-4.257165489920944*^-9-3.164694574118724*^-7*I,-2.497471657605943*^-8+2.2310817562138*^-6*I,-1.453383133287467*^-8-1.0518754327334003*^-7*I,-1.6230083714485755*^-8+1.4780771478144767*^-6*I,5.350181690039202*^-9+1.8010287028360982*^-8*I,8.071810601861795*^-9+9.264317365358425*^-7*I,-2.3735853765111115*^-8-1.3404793467325048*^-8*I,-5.746569083434072*^-9+4.03063497621856*^-7*I,-7.526111359124066*^-9+5.873082561371993*^-9*I,4.8925267726041*^-9+1.1570469010562693*^-7*I
9.569779590296035*^-9+1.0592047518204823*^-8*I,-2.5181367269144772*^-9+1.6874202114916478*^-8*I,-1.1571528084688976*^-8-1.4369841625894331*^-8*I,5.939957862383105*^-9+5.2623816786170225*^-8*I,2.163303825658547*^-8+1.6904275172666742*^-8*I,-1.4819897361378898*^-8-1.6415615818833507*^-9*I,-1.1947160476200036*^-8-9.530950628289445*^-8*I,-2.5911303221104465*^-8+1.269994777678123*^-7*I,-1.2892579750317656*^-8-2.9163083487306717*^-7*I,3.194306554855919*^-8+3.1792386537039636*^-7*I,1.1222785645248479*^-8-1.4834201608546063*^-8*I,1.2658244483848557*^-8-1.7445700685519192*^-7*I,2.0784328145315855*^-10+7.182434464230732*^-8*I,-1.5824268569109012*^-8-1.692649091009789*^-8*I,-2.624320136201952*^-10-7.182804035134968*^-8*I,1.2780822955527071*^-8+2.224742086318007*^-7*I,1.177648385405905*^-8+6.033172308563772*^-9*I,3.167537870191195*^-8-4.002610973304342*^-7*I,-1.3623838997917082*^-8+4.027215164712735*^-7*I,-2.5452338840714628*^-8-2.383787271553675*^-7*I,-1.0903699963760172*^-8+1.9486124587295303*^-7*I,-1.5551119853657314*^-8+2.986432259360784*^-8*I,2.0042520972735067*^-8-5.273723961045245*^-8*I,7.176858114743556*^-9-1.316216739103574*^-7*I,-1.4136276042103768*^-8+4.45056668657588*^-8*I,9.237080924780471*^-8-4.551166449725744*^-9*I,-1.8866995400018682*^-8+4.450574806924813*^-8*I,7.176828749344555*^-9-1.443574267911574*^-6*I,1.1547651094026556*^-8-5.273699676456262*^-8*I,-1.5551192191626262*^-8-2.2951503072285324*^-6*I,-1.4957313131114258*^-8+1.948617308565163*^-7*I,-2.5452436176048865*^-8-3.173193741743393*^-6*I,-4.403500262345483*^-9+4.027223730691273*^-7*I,3.167527719977192*^-8-3.350794038606823*^-6*I,5.977367007956036*^-8+6.03447950734434*^-9*I,1.278074730250156*^-8-1.7317648119437997*^-6*I,1.0000000989238642-7.182630212816117*^-8*I,-1.582432139837775*^-8-9.37040572277298*^-8*I,1.0000000991621423+7.182629786396338*^-8*I,1.2658206149929185*^-8+1.4248581257961702*^-6*I,5.883740893802836*^-8-1.4832280016565463*^-8*I,3.1943038771367616*^-8+2.5166919345855142*^-6*I,-3.0845375940946607*^-9-2.916291118622189*^-7*I,-2.591135136315037*^-8+2.048945167981898*^-6*I,-1.636906909671665*^-8-9.530811999910692*^-8*I,-1.4819975274749098*^-8+1.3461955967047264*^-6*I,8.2709953677651*^-9+1.6905326574736163*^-8*I,5.939895120904426*^-9+8.264920969438377*^-7*I,-2.668557512984504*^-8-1.4369106150956808*^-8*I,-2.5181644963678806*^-9+3.370791445164816*^-7*I,2.94706462705685*^-9+1.0592326429074245*^-8*I
-7.410664283345312*^-9+2.860756444509232*^-9*I,-4.8600108090673275*^-9-7.709829540016135*^-9*I,9.168345963045968*^-9+4.6631714864246257*^-8*I,1.759336882483873*^-8+1.2395050500309234*^-8*I,-1.6951745451425233*^-8-1.974863390628528*^-9*I,-9.152844153232817*^-9-8.424602442647321*^-8*I,-2.450106184491833*^-8+1.1412148299130862*^-7*I,-1.4706703607990358*^-8-2.6688033019525745*^-7*I,3.100651372898673*^-8+2.9240989767758475*^-7*I,1.2403594534202571*^-8-1.4324462654916097*^-8*I,1.3286142832681654*^-8-1.6058221940378098*^-7*I,-5.52165973917655*^-10+6.702135418032004*^-8*I,-1.6253385007069298*^-8-1.6591047126470855*^-8*I,2.0795878771345313*^-10-6.702525669416513*^-8*I,1.3087374693124325*^-8+2.0798683996069362*^-7*I,1.1512132076315167*^-8+5.581369389969265*^-9*I,3.143805347894104*^-8-3.74356346975022*^-7*I,-1.351969067123852*^-8+3.776599813644997*^-7*I,-2.5242281561959445*^-8-2.25510948067985*^-7*I,-1.086464545530905*^-8+1.8475952828796156*^-7*I,-1.5770548351393482*^-8+2.8785083850863395*^-8*I,1.9882385951847917*^-8-5.058165827903086*^-8*I,7.346637234111873*^-9-1.2520229836853547*^-7*I,-8.985408478014746*^-9+4.3422986048391356*^-8*I,-7.057820729943765*^-9-3.346786967802411*^-8*I,6.532627551186441*^-8-1.626639905237533*^-8*I,-7.057828135110085*^-9-5.444143886898518*^-7*I,-2.0339806610699502*^-8+4.34233647663028*^-8*I,7.346605303675156*^-9-1.605356618530592*^-6*I,7.603221366931253*^-9-5.058100362813318*^-8*I,-1.5770607982055862*^-8-2.245871174047814*^-6*I,-1.5384954264465617*^-8+1.847604841613131*^-7*I,-2.5242350108908804*^-8-3.0119237515977607*^-6*I,-4.072006395697578*^-9+3.776613354439636*^-7*I,3.143800448150096*^-8-3.1532470658328092*^-6*I,5.9016880003937995*^-8+5.583092536583007*^-9*I,1.3087334914959989*^-8-1.6272046268580436*^-6*I,1.0000000991621243-6.702330420458936*^-8*I,-1.625343543787949*^-8-9.337150008572284*^-8*I,1.0000000983846051+6.702330079265945*^-8*I,1.3286087848753242*^-8+1.3197534799995283*^-6*I,6.001065497922801*^-8-1.4322777646417194*^-8*I,3.10064325889679*^-8+2.316284586020362*^-6*I,-4.920349200532453*^-9-2.668790431308756*^-7*I,-2.450117219335251*^-8+1.8667108262102714*^-6*I,-1.3448575308004243*^-8-8.424513347724685*^-8*I,-1.6951848974397466*^-8+1.209648640880444*^-6*I,5.32116116608987*^-9+1.2395641095696496*^-8*I,9.168279205082071*^-9+7.162892811523518*^-7*I,-1.6212493294570572*^-8-7.709495179045314*^-9*I,-7.4106859583844674*^-9+2.094605306714229*^-7*I
-1.4429790511777396*^-8-1.2595959902194645*^-8*I,4.2758059731751175*^-9+3.051911221805086*^-8*I,2.4304877999092867*^-8+1.3025416096275971*^-8*I,-1.3723316101554861*^-8-7.943840967895569*^-10*I,-1.3192570702535988*^-8-7.494686870093379*^-8*I,-2.663284110610009*^-8+1.0039055091457678*^-7*I,-1.1912447504119905*^-8-2.420313473762653*^-7*I,3.2416782376476494*^-8+2.665149428309425*^-7*I,1.05894676950824*^-8-1.318408585888288*^-8*I,1.2349657100771405*^-8-1.459719981431715*^-7*I,6.285453060805857*^-10+6.135049840487424*^-8*I,-1.5625426834364742*^-8-1.7080929580262604*^-8*I,-5.520580666135513*^-10-6.135416050485134*^-8*I,1.2658197410392313*^-8+1.9426650691036723*^-7*I,1.1982647200869945*^-8+4.356251181482354*^-9*I,3.1744521580834295*^-8-3.490916154148876*^-7*I,-1.3784047028786439*^-8+3.532658154632489*^-7*I,-2.547962637405865*^-8-2.1216263154197877*^-7*I,-1.0760428686973356*^-8+1.7405377536928512*^-7*I,-1.5560681243531604*^-8+2.7453546519313107*^-8*I,1.992069349060488*^-8-4.7780972368007606*^-8*I,7.122006481091736*^-9-1.1850822052569483*^-7*I,-9.295870942796491*^-9+4.105922199341021*^-8*I,-4.148435733819511*^-9-2.985124732348025*^-8*I,-9.901101917508814*^-10-3.078268771435099*^-8*I,1.3685366617961863*^-7+3.6245634748213546*^-9*I,-7.613957436758412*^-9-3.078238949422924*^-8*I,-4.148445136020751*^-9-7.395312460220319*^-7*I,-2.4412445336075006*^-8+4.1060013567173916*^-8*I,7.1219883671092*^-9-1.5908691643497694*^-6*I,6.542136034293211*^-9-4.7779846866430537*^-8*I,-1.556071356489941*^-8-2.134711526707413*^-6*I,-1.5197547220680008*^-8+1.740552288288093*^-7*I,-2.5479643582515532*^-8-2.8343871027064216*^-6*I,-3.951319597905734*^-9+3.53267586366034*^-7*I,3.17445096251201*^-8-2.953937923405072*^-6*I,5.962224899902502*^-8+4.358187539932443*^-9*I,1.2658160575274024*^-8-1.521905356756905*^-6*I,1.0000000983845883-6.135221270637012*^-8*I,-1.5625491324444685*^-8-9.385850285505239*^-8*I,1.0000000995571885+6.135220967799399*^-8*I,1.2349547478390788*^-8+1.2153555731023886*^-6*I,5.817436626864847*^-8-1.3182836603980068*^-8*I,3.2416637305021645*^-8+2.1152161288031293*^-6*I,-2.000088539233502*^-9-2.420305547375025*^-7*I,-2.663297811802967*^-8+1.681735103552015*^-6*I,-1.639779752260484*^-8-7.49464388730772*^-8*I,-1.3723425826284164*^-8+1.0642211618719922*^-6*I,1.5794734142121625*^-8+1.3025604451066796*^-8*I,4.275743197001969*^-9+5.560355873520368*^-7*I,-1.915966483037601*^-8-1.2595906221137891*^-8*I
