Hamiltonian,method,rtol,atol,a,b,c,omega,phi,localisation
MG,BDF,0.001,1e-06,25,1,1,2.2857142857142856,1.5707963267948966,0.6117493328000215
MG,BDF,0.001,1e-06,25,1,1,2.4285714285714284,1.5707963267948966,0.47186432165213504
MG,BDF,0.001,1e-06,25,1,1,2.5714285714285707,1.5707963267948966,0.7294902932724772
MG,BDF,0.001,1e-06,25,1,1,2.7142857142857144,1.5707963267948966,0.8121989202120841
MG,BDF,0.001,1e-06,25,1,1,2.8571428571428568,1.5707963267948966,0.8034736009481095
MG,BDF,0.001,1e-06,25,1,1,3.0,1.5707963267948966,0.8028329605377909
MG,BDF,0.001,1e-06,25,1,1,3.1428571428571432,1.5707963267948966,0.8154854121667162
MG,BDF,0.001,1e-06,25,1,1,3.2857142857142856,1.5707963267948966,0.8306785195485324
MG,BDF,0.001,1e-06,25,1,1,3.4285714285714284,1.5707963267948966,0.8286238823556701
MG,BDF,0.001,1e-06,25,1,1,3.571428571428571,1.5707963267948966,0.8448380344760139
MG,BDF,0.001,1e-06,25,1,1,3.714285714285714,1.5707963267948966,0.8666860803546911
MG,BDF,0.001,1e-06,25,1,1,3.8571428571428568,1.5707963267948966,0.8947364862469853
MG,BDF,0.001,1e-06,25,1,1,4.0,1.5707963267948966,0.899687838188826
MG,BDF,0.001,1e-06,25,1,1,4.142857142857142,1.5707963267948966,0.8773667151993646
MG,BDF,0.001,1e-06,25,1,1,4.285714285714286,1.5707963267948966,0.8408645119159478
MG,BDF,0.001,1e-06,25,1,1,4.428571428571429,1.5707963267948966,0.754366100934568
MG,BDF,0.001,1e-06,25,1,1,4.571428571428571,1.5707963267948966,0.6826180226100699
MG,BDF,0.001,1e-06,25,1,1,4.7142857142857135,1.5707963267948966,0.5909135722619812
MG,BDF,0.001,1e-06,25,1,1,4.857142857142857,1.5707963267948966,0.5524984497756171
MG,BDF,0.001,1e-06,25,1,1,5.0,1.5707963267948966,0.5841420319625176
MG,BDF,0.001,1e-06,25,1,1,5.1428571428571415,1.5707963267948966,0.5975826018269097
MG,BDF,0.001,1e-06,25,1,1,5.285714285714286,1.5707963267948966,0.5928818666269319
MG,BDF,0.001,1e-06,25,1,1,5.428571428571428,1.5707963267948966,0.6370050921143924
MG,BDF,0.001,1e-06,25,1,1,5.571428571428571,1.5707963267948966,0.7029654625505227
MG,BDF,0.001,1e-06,25,1,1,5.7142857142857135,1.5707963267948966,0.7566669194735448
MG,BDF,0.001,1e-06,25,1,1,5.857142857142858,1.5707963267948966,0.7895731097061258
MG,BDF,0.001,1e-06,25,1,1,6.0,1.5707963267948966,0.8202349955220005
MG,BDF,0.001,1e-06,25,1,1,6.142857142857142,1.5707963267948966,0.8332885395355325
MG,BDF,0.001,1e-06,25,1,1,6.285714285714287,1.5707963267948966,0.8370043384274851
MG,BDF,0.001,1e-06,25,1,1,6.428571428571428,1.5707963267948966,0.8630236110730006
MG,BDF,0.001,1e-06,25,1,1,6.571428571428571,1.5707963267948966,0.8924112512004126
MG,BDF,0.001,1e-06,25,1,1,6.7142857142857135,1.5707963267948966,0.8965659339457672
MG,BDF,0.001,1e-06,25,1,1,6.857142857142858,1.5707963267948966,0.913440943341479
MG,BDF,0.001,1e-06,25,1,1,7.0,1.5707963267948966,0.9208352491777796
MG,BDF,0.001,1e-06,25,1,1,7.142857142857142,1.5707963267948966,0.9099855256583784
MG,BDF,0.001,1e-06,25,1,1,7.2857142857142865,1.5707963267948966,0.935173859882878
MG,BDF,0.001,1e-06,25,1,1,7.428571428571428,1.5707963267948966,0.957557745745374
MG,BDF,0.001,1e-06,25,1,1,7.571428571428571,1.5707963267948966,0.9508571888873844
MG,BDF,0.001,1e-06,25,1,1,7.7142857142857135,1.5707963267948966,0.9628742395714348
MG,BDF,0.001,1e-06,25,1,1,7.857142857142858,1.5707963267948966,0.9631855224793444
MG,BDF,0.001,1e-06,25,1,1,8.0,1.5707963267948966,0.9804798915195844
MG,BDF,0.001,1e-06,25,1,1,1.0,0.0,0.4856603556210679
MG,BDF,0.001,1e-06,25,1,1,1.1428571428571428,0.0,0.6489386144966354
MG,BDF,0.001,1e-06,25,1,1,1.2857142857142856,0.0,0.7944484746252384
MG,BDF,0.001,1e-06,25,1,1,1.4285714285714286,0.0,0.7970366667951042
MG,BDF,0.001,1e-06,25,1,1,1.5714285714285714,0.0,0.4740593123818102
MG,BDF,0.001,1e-06,25,1,1,1.7142857142857142,0.0,0.6277902859337712
MG,BDF,0.001,1e-06,25,1,1,1.8571428571428568,0.0,0.6888791403326635
MG,BDF,0.001,1e-06,25,1,1,2.0,0.0,0.6807522273876627
MG,BDF,0.001,1e-06,25,1,1,2.142857142857143,0.0,0.6985428116722016
MG,BDF,0.001,1e-06,25,1,1,2.2857142857142856,0.0,0.6358031969561998
MG,BDF,0.001,1e-06,25,1,1,2.4285714285714284,0.0,0.4950446565961229
MG,BDF,0.001,1e-06,25,1,1,2.5714285714285707,0.0,0.6989596232886255
MG,BDF,0.001,1e-06,25,1,1,2.7142857142857144,0.0,0.8485158641084851
MG,BDF,0.001,1e-06,25,1,1,2.8571428571428568,0.0,0.8651461224181017
MG,BDF,0.001,1e-06,25,1,1,3.0,0.0,0.8830275519595063
MG,BDF,0.001,1e-06,25,1,1,3.1428571428571432,0.0,0.8922841065740709
MG,BDF,0.001,1e-06,25,1,1,3.2857142857142856,0.0,0.9023903377337532
MG,BDF,0.001,1e-06,25,1,1,3.4285714285714284,0.0,0.88067041184652
MG,BDF,0.001,1e-06,25,1,1,3.571428571428571,0.0,0.8883562468882036
MG,BDF,0.001,1e-06,25,1,1,3.714285714285714,0.0,0.8877542029540504
MG,BDF,0.001,1e-06,25,1,1,3.8571428571428568,0.0,0.8815419555045403
MG,BDF,0.001,1e-06,25,1,1,4.0,0.0,0.8589850336600071
MG,BDF,0.001,1e-06,25,1,1,4.142857142857142,0.0,0.8262868667329291
MG,BDF,0.001,1e-06,25,1,1,4.285714285714286,0.0,0.7587191968003596
MG,BDF,0.001,1e-06,25,1,1,4.428571428571429,0.0,0.670331399003188
MG,BDF,0.001,1e-06,25,1,1,4.571428571428571,0.0,0.5957720071203874
MG,BDF,0.001,1e-06,25,1,1,4.7142857142857135,0.0,0.5178922521302732
MG,BDF,0.001,1e-06,25,1,1,4.857142857142857,0.0,0.5409489295460523
MG,BDF,0.001,1e-06,25,1,1,5.0,0.0,0.6182605298120161
MG,BDF,0.001,1e-06,25,1,1,5.1428571428571415,0.0,0.6523767242617261
MG,BDF,0.001,1e-06,25,1,1,5.285714285714286,0.0,0.6711650111240333
MG,BDF,0.001,1e-06,25,1,1,5.428571428571428,0.0,0.7329205656249678
MG,BDF,0.001,1e-06,25,1,1,5.571428571428571,0.0,0.7752633304262442
MG,BDF,0.001,1e-06,25,1,1,5.7142857142857135,0.0,0.8240816068398142
MG,BDF,0.001,1e-06,25,1,1,5.857142857142858,0.0,0.8610720193230179
MG,BDF,0.001,1e-06,25,1,1,6.0,0.0,0.8806636526870855
MG,BDF,0.001,1e-06,25,1,1,6.142857142857142,0.0,0.8857549534473087
MG,BDF,0.001,1e-06,25,1,1,6.285714285714287,0.0,0.9003383565794016
MG,BDF,0.001,1e-06,25,1,1,6.428571428571428,0.0,0.9323299074123668
MG,BDF,0.001,1e-06,25,1,1,6.571428571428571,0.0,0.9547518468719274
MG,BDF,0.001,1e-06,25,1,1,6.7142857142857135,0.0,0.9679180774930219
MG,BDF,0.001,1e-06,25,1,1,6.857142857142858,0.0,0.9705452660364312
MG,BDF,0.001,1e-06,25,1,1,7.0,0.0,0.9577536870341576
MG,BDF,0.001,1e-06,25,1,1,7.142857142857142,0.0,0.9482842001518386
MG,BDF,0.001,1e-06,25,1,1,7.2857142857142865,0.0,0.9637526202265744
MG,BDF,0.001,1e-06,25,1,1,7.428571428571428,0.0,0.9817428432199388
MG,BDF,0.001,1e-06,25,1,1,7.571428571428571,0.0,1.0006194163420168
MG,BDF,0.001,1e-06,25,1,1,7.7142857142857135,0.0,1.0020834390069535
MG,BDF,0.001,1e-06,25,1,1,7.857142857142858,0.0,1.0182375459347168
MG,BDF,0.001,1e-06,25,1,1,8.0,0.0,1.0170887786958396
MG,BDF,0.001,1e-06,25,1,1,1.0,3.1415926535897927,0.485660355621069
MG,BDF,0.001,1e-06,25,1,1,1.1428571428571428,3.1415926535897927,0.6489386144966385
MG,BDF,0.001,1e-06,25,1,1,1.2857142857142856,3.1415926535897927,0.7944484746252423
MG,BDF,0.001,1e-06,25,1,1,1.4285714285714286,3.1415926535897927,0.7970366667951031
MG,BDF,0.001,1e-06,25,1,1,1.5714285714285714,3.1415926535897927,0.4740593123818066
MG,BDF,0.001,1e-06,25,1,1,1.7142857142857142,3.1415926535897927,0.6277902859337675
MG,BDF,0.001,1e-06,25,1,1,1.8571428571428568,3.1415926535897927,0.6888791403326661
MG,BDF,0.001,1e-06,25,1,1,2.0,3.1415926535897927,0.680752227387663
MG,BDF,0.001,1e-06,25,1,1,2.142857142857143,3.1415926535897927,0.6985428116722007
MG,BDF,0.001,1e-06,25,1,1,2.2857142857142856,3.1415926535897927,0.6358031969561989
MG,BDF,0.001,1e-06,25,1,1,2.4285714285714284,3.1415926535897927,0.4950446565961215
MG,BDF,0.001,1e-06,25,1,1,2.5714285714285707,3.1415926535897927,0.6989596232886208
MG,BDF,0.001,1e-06,25,1,1,2.7142857142857144,3.1415926535897927,0.848515864108485
MG,BDF,0.001,1e-06,25,1,1,2.8571428571428568,3.1415926535897927,0.8651461224181008
MG,BDF,0.001,1e-06,25,1,1,3.0,3.1415926535897927,0.8830275519595087
MG,BDF,0.001,1e-06,25,1,1,3.1428571428571432,3.1415926535897927,0.8922841065740679
MG,BDF,0.001,1e-06,25,1,1,3.2857142857142856,3.1415926535897927,0.9023903377337592
MG,BDF,0.001,1e-06,25,1,1,3.4285714285714284,3.1415926535897927,0.8806704118465214
MG,BDF,0.001,1e-06,25,1,1,3.571428571428571,3.1415926535897927,0.888356246888204
MG,BDF,0.001,1e-06,25,1,1,3.714285714285714,3.1415926535897927,0.8877542029540464
MG,BDF,0.001,1e-06,25,1,1,3.8571428571428568,3.1415926535897927,0.8815419555045437
MG,BDF,0.001,1e-06,25,1,1,4.0,3.1415926535897927,0.8589850336600128
MG,BDF,0.001,1e-06,25,1,1,4.142857142857142,3.1415926535897927,0.8262868667329306
MG,BDF,0.001,1e-06,25,1,1,4.285714285714286,3.1415926535897927,0.758719196800362
MG,BDF,0.001,1e-06,25,1,1,4.428571428571429,3.1415926535897927,0.6703313990031878
MG,BDF,0.001,1e-06,25,1,1,4.571428571428571,3.1415926535897927,0.5957720071203897
MG,BDF,0.001,1e-06,25,1,1,4.7142857142857135,3.1415926535897927,0.5178922521302755
MG,BDF,0.001,1e-06,25,1,1,4.857142857142857,3.1415926535897927,0.5409489295460522
MG,BDF,0.001,1e-06,25,1,1,5.0,3.1415926535897927,0.6182605298120147
MG,BDF,0.001,1e-06,25,1,1,5.1428571428571415,3.1415926535897927,0.6523767242617242
MG,BDF,0.001,1e-06,25,1,1,5.285714285714286,3.1415926535897927,0.6711650111240332
MG,BDF,0.001,1e-06,25,1,1,5.428571428571428,3.1415926535897927,0.7329205656249672
MG,BDF,0.001,1e-06,25,1,1,5.571428571428571,3.1415926535897927,0.7752633304262447
MG,BDF,0.001,1e-06,25,1,1,5.7142857142857135,3.1415926535897927,0.8240816068398091
MG,BDF,0.001,1e-06,25,1,1,5.857142857142858,3.1415926535897927,0.8610720193230218
MG,BDF,0.001,1e-06,25,1,1,6.0,3.1415926535897927,0.8806636526870861
MG,BDF,0.001,1e-06,25,1,1,6.142857142857142,3.1415926535897927,0.8857549534473134
MG,BDF,0.001,1e-06,25,1,1,6.2857142857142865,3.1415926535897927,0.9003383565794079
MG,BDF,0.001,1e-06,25,1,1,6.428571428571428,3.1415926535897927,0.9323299074123652
MG,BDF,0.001,1e-06,25,1,1,6.571428571428571,3.1415926535897927,0.9547518468719308
MG,BDF,0.001,1e-06,25,1,1,6.7142857142857135,3.1415926535897927,0.9679180774930108
MG,BDF,0.001,1e-06,25,1,1,6.857142857142858,3.1415926535897927,0.9705452660363992
MG,BDF,0.001,1e-06,25,1,1,7.0,3.1415926535897927,0.9577536870341494
MG,BDF,0.001,1e-06,25,1,1,7.142857142857142,3.1415926535897927,0.94828420015183
MG,BDF,0.001,1e-06,25,1,1,7.2857142857142865,3.1415926535897927,0.9637526202265704
MG,BDF,0.001,1e-06,25,1,1,7.428571428571428,3.1415926535897927,0.981742843219932
MG,BDF,0.001,1e-06,25,1,1,7.571428571428571,3.1415926535897927,1.0006194163420097
MG,BDF,0.001,1e-06,25,1,1,7.7142857142857135,3.1415926535897927,1.0020834390069475
MG,BDF,0.001,1e-06,25,1,1,7.857142857142858,3.1415926535897927,1.0182375459347155
MG,BDF,0.001,1e-06,25,1,1,8.0,3.1415926535897927,1.0170887786958511
MG,BDF,0.001,1e-06,25,1,1,1.0,0.7853981633974483,0.5419672154220606
MG,BDF,0.001,1e-06,25,1,1,1.1428571428571428,0.7853981633974483,0.7064925204805854
MG,BDF,0.001,1e-06,25,1,1,1.2857142857142856,0.7853981633974483,0.8276500467417002
MG,BDF,0.001,1e-06,25,1,1,1.4285714285714286,0.7853981633974483,0.7747393875383853
MG,BDF,0.001,1e-06,25,1,1,1.5714285714285714,0.7853981633974483,0.5630672875646925
MG,BDF,0.001,1e-06,25,1,1,1.7142857142857142,0.7853981633974483,0.6295918339520636
MG,BDF,0.001,1e-06,25,1,1,1.8571428571428568,0.7853981633974483,0.7677424950141871
MG,BDF,0.001,1e-06,25,1,1,2.0,0.7853981633974483,0.7840142738254579
MG,BDF,0.001,1e-06,25,1,1,2.142857142857143,0.7853981633974483,0.7635972148265051
MG,BDF,0.001,1e-06,25,1,1,2.2857142857142856,0.7853981633974483,0.6590066534319913
MG,BDF,0.001,1e-06,25,1,1,2.4285714285714284,0.7853981633974483,0.5097611265236567
MG,BDF,0.001,1e-06,25,1,1,2.5714285714285707,0.7853981633974483,0.7706712915890863
MG,BDF,0.001,1e-06,25,1,1,2.7142857142857144,0.7853981633974483,0.8795597170962858
MG,BDF,0.001,1e-06,25,1,1,2.8571428571428568,0.7853981633974483,0.8607236960631038
MG,BDF,0.001,1e-06,25,1,1,3.0,0.7853981633974483,0.8596951111071184
MG,BDF,0.001,1e-06,25,1,1,3.1428571428571432,0.7853981633974483,0.8546471780601492
MG,BDF,0.001,1e-06,25,1,1,3.2857142857142856,0.7853981633974483,0.8509348410474351
MG,BDF,0.001,1e-06,25,1,1,3.4285714285714284,0.7853981633974483,0.8330600920066183
MG,BDF,0.001,1e-06,25,1,1,3.571428571428571,0.7853981633974483,0.8496109284760749
MG,BDF,0.001,1e-06,25,1,1,3.714285714285714,0.7853981633974483,0.8644282182121432
MG,BDF,0.001,1e-06,25,1,1,3.8571428571428568,0.7853981633974483,0.8707736084692159
MG,BDF,0.001,1e-06,25,1,1,4.0,0.7853981633974483,0.8588655960150706
MG,BDF,0.001,1e-06,25,1,1,4.142857142857142,0.7853981633974483,0.8374319951366469
MG,BDF,0.001,1e-06,25,1,1,4.285714285714286,0.7853981633974483,0.7786377718195611
MG,BDF,0.001,1e-06,25,1,1,4.428571428571429,0.7853981633974483,0.7024390026645727
MG,BDF,0.001,1e-06,25,1,1,4.571428571428571,0.7853981633974483,0.62845187230238
MG,BDF,0.001,1e-06,25,1,1,4.7142857142857135,0.7853981633974483,0.5554792858763583
MG,BDF,0.001,1e-06,25,1,1,4.857142857142857,0.7853981633974483,0.554585172345188
MG,BDF,0.001,1e-06,25,1,1,5.0,0.7853981633974483,0.610645785405056
MG,BDF,0.001,1e-06,25,1,1,5.1428571428571415,0.7853981633974483,0.6331465300559603
MG,BDF,0.001,1e-06,25,1,1,5.285714285714286,0.7853981633974483,0.6507119186251559
MG,BDF,0.001,1e-06,25,1,1,5.428571428571428,0.7853981633974483,0.6984068382657495
MG,BDF,0.001,1e-06,25,1,1,5.571428571428571,0.7853981633974483,0.7511013022793742
MG,BDF,0.001,1e-06,25,1,1,5.7142857142857135,0.7853981633974483,0.7968191155393325
MG,BDF,0.001,1e-06,25,1,1,5.857142857142858,0.7853981633974483,0.8411375250398282
MG,BDF,0.001,1e-06,25,1,1,6.0,0.7853981633974483,0.8821306559310901
MG,BDF,0.001,1e-06,25,1,1,6.142857142857142,0.7853981633974483,0.8745367849391179
MG,BDF,0.001,1e-06,25,1,1,6.285714285714287,0.7853981633974483,0.8873961595352271
MG,BDF,0.001,1e-06,25,1,1,6.428571428571428,0.7853981633974483,0.8948269624886975
MG,BDF,0.001,1e-06,25,1,1,6.571428571428571,0.7853981633974483,0.9227199284582724
MG,BDF,0.001,1e-06,25,1,1,6.7142857142857135,0.7853981633974483,0.9467205282020836
MG,BDF,0.001,1e-06,25,1,1,6.857142857142858,0.7853981633974483,0.9550553006723592
MG,BDF,0.001,1e-06,25,1,1,7.0,0.7853981633974483,0.942594151877809
MG,BDF,0.001,1e-06,25,1,1,7.142857142857142,0.7853981633974483,0.9393815956235604
MG,BDF,0.001,1e-06,25,1,1,7.2857142857142865,0.7853981633974483,0.932993469058764
MG,BDF,0.001,1e-06,25,1,1,7.428571428571428,0.7853981633974483,0.9589537398470536
MG,BDF,0.001,1e-06,25,1,1,7.571428571428571,0.7853981633974483,0.9573229176812528
MG,BDF,0.001,1e-06,25,1,1,7.7142857142857135,0.7853981633974483,0.9722752042279924
MG,BDF,0.001,1e-06,25,1,1,7.857142857142858,0.7853981633974483,0.9779457937470356
MG,BDF,0.001,1e-06,25,1,1,8.0,0.7853981633974483,0.9836235569434596
OSC,BDF,0.001,1e-06,25,na,na,1.0,0.7853981633974483,0.6325424631279127
OSC,BDF,0.001,1e-06,25,na,na,1.1428571428571428,0.7853981633974483,0.6643628574369761
OSC,BDF,0.001,1e-06,25,na,na,1.2857142857142856,0.7853981633974483,0.699441852834258
OSC,BDF,0.001,1e-06,25,na,na,1.4285714285714286,0.7853981633974483,0.6417545815807467
OSC,BDF,0.001,1e-06,25,na,na,1.5714285714285714,0.7853981633974483,0.6517894631642487
OSC,BDF,0.001,1e-06,25,na,na,1.7142857142857142,0.7853981633974483,0.6672629295821565
OSC,BDF,0.001,1e-06,25,na,na,1.8571428571428568,0.7853981633974483,0.6259685719567472
OSC,BDF,0.001,1e-06,25,na,na,2.0,0.7853981633974483,0.6699064735149561
OSC,BDF,0.001,1e-06,25,na,na,2.142857142857143,0.7853981633974483,0.8197175695937527
OSC,BDF,0.001,1e-06,25,na,na,2.2857142857142856,0.7853981633974483,0.7152723897086658
OSC,BDF,0.001,1e-06,25,na,na,2.4285714285714284,0.7853981633974483,0.5436720020405764
OSC,BDF,0.001,1e-06,25,na,na,2.5714285714285707,0.7853981633974483,0.5533848149229078
OSC,BDF,0.001,1e-06,25,na,na,2.7142857142857144,0.7853981633974483,0.7041027996795939
OSC,BDF,0.001,1e-06,25,na,na,2.8571428571428568,0.7853981633974483,0.8943334637857852
OSC,BDF,0.001,1e-06,25,na,na,3.0,0.7853981633974483,0.8945618658150465
OSC,BDF,0.001,1e-06,25,na,na,3.1428571428571432,0.7853981633974483,0.7393126218919354
OSC,BDF,0.001,1e-06,25,na,na,3.2857142857142856,0.7853981633974483,0.5756732492130503
OSC,BDF,0.001,1e-06,25,na,na,3.4285714285714284,0.7853981633974483,0.4538263672651315
OSC,BDF,0.001,1e-06,25,na,na,3.571428571428571,0.7853981633974483,0.4380193790032959
OSC,BDF,0.001,1e-06,25,na,na,3.714285714285714,0.7853981633974483,0.4404244985582412
OSC,BDF,0.001,1e-06,25,na,na,3.8571428571428568,0.7853981633974483,0.5150126903205983
OSC,BDF,0.001,1e-06,25,na,na,4.0,0.7853981633974483,0.5997502995734414
OSC,BDF,0.001,1e-06,25,na,na,4.142857142857142,0.7853981633974483,0.7188134941030964
OSC,BDF,0.001,1e-06,25,na,na,4.285714285714286,0.7853981633974483,0.8659146201115927
OSC,BDF,0.001,1e-06,25,na,na,4.428571428571429,0.7853981633974483,0.9739759737116914
OSC,BDF,0.001,1e-06,25,na,na,4.571428571428571,0.7853981633974483,1.0229261164021757
OSC,BDF,0.001,1e-06,25,na,na,4.7142857142857135,0.7853981633974483,0.9759420539096894
OSC,BDF,0.001,1e-06,25,na,na,4.857142857142857,0.7853981633974483,0.8895635232021024
OSC,BDF,0.001,1e-06,25,na,na,5.0,0.7853981633974483,0.8543874145114735
OSC,BDF,0.001,1e-06,25,na,na,5.1428571428571415,0.7853981633974483,0.7054685326113105
OSC,BDF,0.001,1e-06,25,na,na,5.285714285714286,0.7853981633974483,0.6152894880821249
OSC,BDF,0.001,1e-06,25,na,na,5.428571428571428,0.7853981633974483,0.5137465284780499
OSC,BDF,0.001,1e-06,25,na,na,5.571428571428571,0.7853981633974483,0.4418955678448587
OSC,BDF,0.001,1e-06,25,na,na,5.7142857142857135,0.7853981633974483,0.4247508691265719
OSC,BDF,0.001,1e-06,25,na,na,5.857142857142858,0.7853981633974483,0.3826428528414587
OSC,BDF,0.001,1e-06,25,na,na,6.0,0.7853981633974483,0.3502476183065257
OSC,BDF,0.001,1e-06,25,na,na,6.142857142857142,0.7853981633974483,0.3264785627656293
OSC,BDF,0.001,1e-06,25,na,na,6.2857142857142865,0.7853981633974483,0.3141022266309492
OSC,BDF,0.001,1e-06,25,na,na,6.428571428571428,0.7853981633974483,0.31169125549813104
OSC,BDF,0.001,1e-06,25,na,na,6.571428571428571,0.7853981633974483,0.3115501820800432
OSC,BDF,0.001,1e-06,25,na,na,6.7142857142857135,0.7853981633974483,0.305907735949674
OSC,BDF,0.001,1e-06,25,na,na,6.857142857142858,0.7853981633974483,0.3053984533053425
OSC,BDF,0.001,1e-06,25,na,na,7.0,0.7853981633974483,0.31446623987275
OSC,BDF,0.001,1e-06,25,na,na,7.142857142857142,0.7853981633974483,0.3171214303989641
OSC,BDF,0.001,1e-06,25,na,na,7.2857142857142865,0.7853981633974483,0.3384270677821124
OSC,BDF,0.001,1e-06,25,na,na,7.428571428571428,0.7853981633974483,0.37065081452046855
OSC,BDF,0.001,1e-06,25,na,na,7.571428571428571,0.7853981633974483,0.3850280992496845
OSC,BDF,0.001,1e-06,25,na,na,7.7142857142857135,0.7853981633974483,0.4133871383166347
OSC,BDF,0.001,1e-06,25,na,na,7.857142857142858,0.7853981633974483,0.455939373153265
OSC,BDF,0.001,1e-06,25,na,na,8.0,0.7853981633974483,0.4591516998065381
OSC,BDF,0.001,1e-06,25,na,na,1.0,1.5707963267948966,0.7518526193780883
OSC,BDF,0.001,1e-06,25,na,na,1.1428571428571428,1.5707963267948966,0.7388373640926371
OSC,BDF,0.001,1e-06,25,na,na,1.2857142857142856,1.5707963267948966,0.7557046222891866
OSC,BDF,0.001,1e-06,25,na,na,1.4285714285714286,1.5707963267948966,0.6882252199971121
OSC,BDF,0.001,1e-06,25,na,na,1.5714285714285714,1.5707963267948966,0.7119955243209417
OSC,BDF,0.001,1e-06,25,na,na,1.7142857142857142,1.5707963267948966,0.7110836172284027
OSC,BDF,0.001,1e-06,25,na,na,1.8571428571428568,1.5707963267948966,0.6831259606083168
OSC,BDF,0.001,1e-06,25,na,na,2.0,1.5707963267948966,0.7113752331870109
OSC,BDF,0.001,1e-06,25,na,na,2.142857142857143,1.5707963267948966,0.8450300480419269
OSC,BDF,0.001,1e-06,25,na,na,2.2857142857142856,1.5707963267948966,0.7926883697968016
OSC,BDF,0.001,1e-06,25,na,na,2.4285714285714284,1.5707963267948966,0.6193260140987961
OSC,BDF,0.001,1e-06,25,na,na,2.5714285714285707,1.5707963267948966,0.6159585093744043
OSC,BDF,0.001,1e-06,25,na,na,2.7142857142857144,1.5707963267948966,0.7666892760099586
OSC,BDF,0.001,1e-06,25,na,na,2.8571428571428568,1.5707963267948966,0.9562328642424772
OSC,BDF,0.001,1e-06,25,na,na,3.0,1.5707963267948966,0.9398798243496524
OSC,BDF,0.001,1e-06,25,na,na,3.1428571428571432,1.5707963267948966,0.7821762304756558
OSC,BDF,0.001,1e-06,25,na,na,3.2857142857142856,1.5707963267948966,0.6363936745489283
OSC,BDF,0.001,1e-06,25,na,na,3.4285714285714284,1.5707963267948966,0.5341442296321429
OSC,BDF,0.001,1e-06,25,na,na,3.571428571428571,1.5707963267948966,0.501847606983671
OSC,BDF,0.001,1e-06,25,na,na,3.714285714285714,1.5707963267948966,0.5183073313685848
OSC,BDF,0.001,1e-06,25,na,na,3.8571428571428568,1.5707963267948966,0.5506181499317424
OSC,BDF,0.001,1e-06,25,na,na,4.0,1.5707963267948966,0.665813258539095
OSC,BDF,0.001,1e-06,25,na,na,4.142857142857142,1.5707963267948966,0.8084634539056331
OSC,BDF,0.001,1e-06,25,na,na,4.285714285714286,1.5707963267948966,0.9352993804385492
OSC,BDF,0.001,1e-06,25,na,na,4.428571428571429,1.5707963267948966,1.0019120940384538
OSC,BDF,0.001,1e-06,25,na,na,4.571428571428571,1.5707963267948966,1.0741973429540763
OSC,BDF,0.001,1e-06,25,na,na,4.7142857142857135,1.5707963267948966,1.0141285462479082
OSC,BDF,0.001,1e-06,25,na,na,4.857142857142857,1.5707963267948966,0.9246130850042228
OSC,BDF,0.001,1e-06,25,na,na,5.0,1.5707963267948966,0.8376957988538397
OSC,BDF,0.001,1e-06,25,na,na,5.1428571428571415,1.5707963267948966,0.7359410927294951
OSC,BDF,0.001,1e-06,25,na,na,5.285714285714286,1.5707963267948966,0.6395348863810161
OSC,BDF,0.001,1e-06,25,na,na,5.428571428571428,1.5707963267948966,0.5536765709532916
OSC,BDF,0.001,1e-06,25,na,na,5.571428571428571,1.5707963267948966,0.4776362149048306
OSC,BDF,0.001,1e-06,25,na,na,5.7142857142857135,1.5707963267948966,0.4250411731659768
OSC,BDF,0.001,1e-06,25,na,na,5.857142857142858,1.5707963267948966,0.39980037026978654
OSC,BDF,0.001,1e-06,25,na,na,6.0,1.5707963267948966,0.3782557099369315
OSC,BDF,0.001,1e-06,25,na,na,6.142857142857142,1.5707963267948966,0.35092307081273744
OSC,BDF,0.001,1e-06,25,na,na,6.285714285714287,1.5707963267948966,0.3323959619147473
OSC,BDF,0.001,1e-06,25,na,na,6.428571428571428,1.5707963267948966,0.3334257300038147
OSC,BDF,0.001,1e-06,25,na,na,6.571428571428571,1.5707963267948966,0.32021792167462565
OSC,BDF,0.001,1e-06,25,na,na,6.7142857142857135,1.5707963267948966,0.31217318175545955
OSC,BDF,0.001,1e-06,25,na,na,6.857142857142858,1.5707963267948966,0.31757837178205883
OSC,BDF,0.001,1e-06,25,na,na,7.0,1.5707963267948966,0.3280193651028789
OSC,BDF,0.001,1e-06,25,na,na,7.142857142857142,1.5707963267948966,0.3448394803931701
OSC,BDF,0.001,1e-06,25,na,na,7.2857142857142865,1.5707963267948966,0.36334559529099736
OSC,BDF,0.001,1e-06,25,na,na,7.428571428571428,1.5707963267948966,0.3720631232958047
OSC,BDF,0.001,1e-06,25,na,na,7.571428571428571,1.5707963267948966,0.4309483083311918
OSC,BDF,0.001,1e-06,25,na,na,7.7142857142857135,1.5707963267948966,0.4205243358884255
OSC,BDF,0.001,1e-06,25,na,na,7.857142857142858,1.5707963267948966,0.4885149742342204
OSC,BDF,0.001,1e-06,25,na,na,8.0,1.5707963267948966,0.4793371965494038
MG,BDF,0.001,1e-06,15,1,1,1.0,0.0,0.6045665775327657
MG,BDF,0.001,1e-06,15,1,1,1.1428571428571428,0.0,0.520962324842602
MG,BDF,0.001,1e-06,15,1,1,1.2857142857142856,0.0,0.5207804261330086
MG,BDF,0.001,1e-06,15,1,1,1.4285714285714286,0.0,0.4490624533723493
MG,BDF,0.001,1e-06,15,1,1,1.5714285714285714,0.0,0.6316711894903062
