form,a,b,c,omega,phi,N,localisation,hopping,onsite,next onsite,NNN,NNN overtop
MG,20.0,0.1,1.0,13.7,0.0,51.0,0.9701000309828846,0.9847249362033634,6.250808056290951,-1.369583511222687,-0.08259028644540158,-0.0036072629884375844
MG,20.0,0.1,1.0,13.7,1.5707963267948966,51.0,0.9700858787595941,0.9143418983210764,6.249637002793225,-1.4260775719779462,-0.07279628337979897,-0.0007843165517666004
MG,20.0,0.1,1.0,13.8,0.0,51.0,0.9701034562178674,0.9851338974881432,6.150855201289468,-1.4658627957486243,-0.0832424385688893,-0.0019058960579134128
MG,20.0,0.1,1.0,13.8,1.5707963267948966,51.0,0.9700901525490554,0.915918993177814,6.149715512037799,-1.5246002575732431,-0.07360459592159226,-0.0008403567691151537
MG,20.0,0.1,1.0,13.9,0.0,51.0,0.970105207871023,0.9853324707984574,6.050946358215299,-1.5632234637028308,-0.08383443774554386,-0.003102145036498593
MG,20.0,0.1,1.0,13.9,1.5707963267948966,51.0,0.9700923335356756,0.9174380928832572,6.049790084483341,-1.6231350695652325,-0.07440610704547414,-0.0008943000010652738
MG,20.0,0.1,1.0,14.0,0.0,51.0,0.9701060071664795,0.9855890342875874,5.9510141970106245,-1.6595777526297928,-0.08444408099083771,-0.002496819387913289
MG,20.0,0.1,1.0,14.0,1.5707963267948966,51.0,0.9700944026039058,0.9189020996907958,5.949860946425455,-1.7216812433415194,-0.07520124765321602,-0.0009461435474155588
MG,20.0,0.1,1.0,14.1,0.0,51.0,0.9701077971030588,0.9857824359835804,5.851089678373227,-1.7555561583132306,-0.08505672297154769,-0.0017918359989158828
MG,20.0,0.1,1.0,14.1,1.5707963267948966,51.0,0.9700971477249212,0.9203137511570632,5.8499283176352135,-1.820238322608746,-0.07599031213354909,-0.000996076641197213
MG,20.0,0.1,1.0,14.2,0.0,51.0,0.9701105762197524,0.9859532807912941,5.751164506567882,-1.8531280798303431,-0.08567625643406764,-0.0026895214839381064
MG,20.0,0.1,1.0,14.2,1.5707963267948966,51.0,0.9701012264225056,0.9216755513133964,5.749992436744161,-1.9188058245181376,-0.07677359609578632,-0.0010442443869485266
MG,20.0,0.1,1.0,14.3,0.0,51.0,0.9701132997800987,0.9861097671451579,5.651235728660724,-1.9500269734087101,-0.08628731526647282,-0.0028616016285769852
MG,20.0,0.1,1.0,14.3,1.5707963267948966,51.0,0.9701059140352432,0.9229898982445576,5.650053554705278,-2.017383233034668,-0.07755139749788252,-0.0010907341766873977
MG,20.0,0.1,1.0,14.4,0.0,51.0,0.9701154807695992,0.9862541370824812,5.551303450626513,-2.046798457412242,-0.0868950871759316,-0.0028408960559275463
MG,20.0,0.1,1.0,14.4,1.5707963267948966,51.0,0.9701088940019286,0.9242590206066786,5.5501118619583645,-2.1159700624557884,-0.07832401198418207,-0.0011356424192263375
MG,20.0,0.1,1.0,14.5,0.0,51.0,0.97011643737139,0.9863876699696559,5.45136776003905,-2.143623620628416,-0.08749969521839647,-0.0028119963412027928
MG,20.0,0.1,1.0,14.5,1.5707963267948966,51.0,0.9701100069316152,0.9254850136189808,5.45016752832705,-2.2145658905710093,-0.07909167926462134,-0.001179066723214358
MG,20.0,0.1,1.0,14.6,0.0,51.0,0.9701161127075634,0.98651113562766,5.3514287006791434,-2.2405099050402053,-0.08810132135175468,-0.0027827269743318783
MG,20.0,0.1,1.0,14.6,1.5707963267948966,51.0,0.9701104756927496,0.926669877242019,5.350220684440182,-2.3131705772098927,-0.07985452566729624,-0.001221126234779823
MG,20.0,0.1,1.0,14.7,0.0,51.0,0.9701158270489684,0.9866252260809208,5.251486433694195,-2.337456685249184,-0.08870027053542381,-0.00275444279220818
MG,20.0,0.1,1.0,14.7,1.5707963267948966,51.0,0.9701109913355466,0.9278154409253578,5.250271562079657,-2.4117834286614364,-0.08061292913841557,-0.0012618758522269465
MG,20.0,0.1,1.0,14.8,0.0,51.0,0.9701163874260332,0.9867306290819172,5.151540946000969,-2.4344629085534195,-0.08929614830398944,-0.0027275137613919642
MG,20.0,0.1,1.0,14.8,1.5707963267948966,51.0,0.9701122670319936,0.928923437776479,5.1503202781758635,-2.5104041977088865,-0.081367012813622,-0.0013013992064989824
MG,20.0,0.1,1.0,14.9,0.0,51.0,0.9701173408912892,0.9868279239317684,5.051592263776398,-2.5315268298595037,-0.08988865316981487,-0.0027020026806091283
MG,20.0,0.1,1.0,14.9,1.5707963267948966,51.0,0.9701146596988364,0.929995521076422,5.0503669337928825,-2.6090325608436022,-0.08211697923618658,-0.0013397761066166075
MG,20.0,0.1,1.0,15.0,0.0,51.0,0.9701184602679648,0.9869176464153424,4.951640334336349,-2.6286466975003377,-0.09047731091427216,-0.002677911947156993
MG,20.0,0.1,1.0,15.0,1.5707963267948966,51.0,0.9701165696404399,0.931033233090168,4.950411637879256,-2.7076682090013064,-0.08286301098376712,-0.0013770603673631122
MG,20.0,0.1,1.0,15.1,0.0,51.0,0.970118814840448,0.9870003647471244,4.851685153330009,-2.7258206025726834,-0.0910618086088546,-0.002655196161108896
MG,20.0,0.1,1.0,15.1,1.5707963267948966,51.0,0.9701169807008222,0.9320380537711768,4.850454579818869,-2.8063108327767274,-0.08360527937801965,-0.0014133194910456136
MG,20.0,0.1,1.0,15.2,0.0,51.0,0.9701173405150532,0.9870766193539068,4.751726571721457,-2.823046824348945,-0.09164151886199444,-0.002633820647300854
MG,20.0,0.1,1.0,15.2,1.5707963267948966,51.0,0.9701160568993622,0.9330113892141269,4.750495831698376,-2.9049601614516245,-0.08434394535893579,-0.0014486166101235836
MG,20.0,0.1,1.0,15.3,0.0,51.0,0.9701146067144312,0.9871469517131432,4.651764374807823,-2.9203237541231046,-0.09221549700015606,-0.002613713197743933
MG,20.0,0.1,1.0,15.3,1.5707963267948966,51.0,0.970114031644822,0.9339545139334252,4.650535492002284,-3.0036159123051824,-0.08507915791454776,-0.0014829999049556573
MG,20.0,0.1,1.0,15.4,0.0,51.0,0.9701120882346094,0.98721185207799,4.55179823107279,-3.0176494329304884,-0.09278339356090244,-0.0025948321074357496
MG,20.0,0.1,1.0,15.4,1.5707963267948966,51.0,0.9701119185685064,0.9348686532116094,4.5505736335793765,-3.1022778404416647,-0.08581105098743566,-0.0015165171456084842
MG,20.0,0.1,1.0,15.5,0.0,51.0,0.9701103221678712,0.9872718316753012,4.451827717684156,-3.115022396611089,-0.0933438194429708,-0.002577134134204021
MG,20.0,0.1,1.0,15.5,1.5707963267948966,51.0,0.9701110884010908,0.935754985615876,4.450610323361325,-3.2009456845963795,-0.0865397625911661,-0.0015492203187057534
MG,20.0,0.1,1.0,15.6,0.0,51.0,0.9701095565008584,0.9873273929764832,4.351852336005865,-3.2124408108873195,-0.09389554011476044,-0.0025605237716669173
MG,20.0,0.1,1.0,15.6,1.5707963267948966,51.0,0.9701112512734354,0.9366146296464588,4.350645706047084,-3.299619236138412,-0.08726549733717967,-0.0015811528999678287
MG,20.0,0.1,1.0,15.7,0.0,51.0,0.9701085992625322,0.9873790930398941,4.25187122105985,-3.3099030832566894,-0.09443681813562303,-0.002544927850384307
MG,20.0,0.1,1.0,15.7,1.5707963267948966,51.0,0.9701104225362512,0.9374486424728306,4.25067984063275,-3.3982982717750687,-0.08798825418327512,-0.001612351285348318
MG,20.0,0.1,1.0,15.8,0.0,51.0,0.97010468391395,0.9874275180616692,4.151883193700448,-3.407407611767074,-0.0949655373691622,-0.0025302898295243874
MG,20.0,0.1,1.0,15.8,1.5707963267948966,51.0,0.9701066723313576,0.9382580255610884,4.150712781916209,-3.4969825825033265,-0.08870824963478897,-0.0016428563069148087
MG,20.0,0.1,1.0,15.9,0.0,51.0,0.9700961763675292,0.9874733346380932,4.051886555799012,-3.5049529882262127,-0.09547862001754898,-0.002516536411413468
MG,20.0,0.1,1.0,15.9,1.5707963267948966,51.0,0.9700988008881084,0.9390437398112388,4.05074455916526,-3.5956719811911926,-0.08942545675815476,-0.0016727057074499448
MG,20.0,0.1,1.0,16.0,0.0,51.0,0.9700844712164008,0.9875172721304316,3.951878880793408,-3.602537411446445,-0.09597237645178512,-0.002503583076344227
MG,20.0,0.1,1.0,16.0,1.5707963267948966,51.0,0.970087401434857,0.9398066491399684,3.950775272277581,-3.6943662685686776,-0.09014002541562484,-0.0017019281391915126
MG,20.0,0.1,1.0,16.1,0.0,51.0,0.9700726617066384,0.9875602973271732,3.8518565438166767,-3.7001593762450393,-0.0964409164778199,-0.0024913561316082817
MG,20.0,0.1,1.0,16.1,1.5707963267948966,51.0,0.9700761425015292,0.940547628637132,3.8508049997483553,-3.7930652642332072,-0.09085204010452992,-0.0017305589346870026
MG,20.0,0.1,1.0,16.2,0.0,51.0,0.9700638028246276,0.9876033722868748,3.7518139437524938,-3.797817090801913,-0.0968768731464906,-0.002479796699962902
MG,20.0,0.1,1.0,16.2,1.5707963267948966,51.0,0.9700680329517026,0.9412674954521268,3.750833752029581,-3.891768792373232,-0.09156157211183348,-0.0017586350663272915
MG,20.0,0.1,1.0,16.3,0.0,51.0,0.9700565970999036,0.98764782750112,3.651742081287903,-3.895508432370885,-0.0972691683336354,-0.002468674342835573
MG,20.0,0.1,1.0,16.3,1.5707963267948966,51.0,0.9700610594435358,0.941967029145306,3.650861601696848,-3.990476714953741,-0.09226869124932206,-0.0017861774030448296
MG,20.0,0.1,1.0,16.4,0.0,51.0,0.9700408686092852,0.9876954191988868,3.5516257744787105,-3.9932311636213287,-0.09760060188681184,-0.002457785412016996
MG,20.0,0.1,1.0,16.4,1.5707963267948966,51.0,0.9700456986710692,0.94264697706435,3.550888580781918,-4.089188883489418,-0.09297336700535612,-0.001813211901462711
MG,20.0,0.1,1.0,16.5,0.0,51.0,0.9699988056975184,0.9877484189197092,3.4514378352992594,-4.090982381685048,-0.09784393308778272,-0.002446771353611388
MG,20.0,0.1,1.0,16.5,1.5707963267948966,51.0,0.9700047730143204,0.9433080663246955,3.4509147148615087,-4.187905159144867,-0.09367560986662037,-0.001839769209250664
MG,20.0,0.1,1.0,16.6,0.0,51.0,0.969912118104143,0.9878097541224459,3.351125646668513,-4.1887580005827,-0.0979530872496926,-0.002434992676149611
MG,20.0,0.1,1.0,16.6,1.5707963267948966,51.0,0.9699193872903504,0.9439509764543856,3.350940101704023,-4.286625395894148,-0.09437554839606477,-0.0018658789619424808
MG,20.0,0.1,1.0,16.7,0.0,51.0,0.9697712010485336,0.9878827313958208,3.2505755677755537,-4.286551841263825,-0.0978417163525081,-0.002421116339027961
MG,20.0,0.1,1.0,16.7,1.5707963267948966,51.0,0.9697798338275502,0.9445763837519732,3.2509647545469367,-4.385349491918611,-0.09507256379435594,-0.001891569594989017
MG,20.0,0.1,1.0,16.8,0.0,51.0,0.9695847121176568,0.9879680794415454,3.149503168179222,-4.384353089216678,-0.09733000439003847,-0.002401865478213245
MG,20.0,0.1,1.0,16.8,1.5707963267948966,51.0,0.9695948117555959,0.9451849763663668,3.1509887001403922,-4.484077393380545,-0.09576613843558236,-0.0019168831482404762
MG,20.0,0.1,1.0,16.9,0.0,51.0,0.9693834677374544,0.9880440938437708,3.0470161757373173,-4.48214056304032,-0.0959699976029574,-0.002367482276776504
MG,20.0,0.1,1.0,16.9,1.5707963267948966,51.0,0.9693937477099344,0.945777576792856,3.0510119671461227,-4.582809178677078,-0.09645432802809416,-0.0019419054153596762
MG,20.0,0.1,1.0,17.0,0.0,51.0,0.9692119698050818,0.9878940157089288,2.9389684078143903,-4.579868124496,-0.09225013208518854,-0.002272623730410372
MG,20.0,0.1,1.0,17.0,1.5707963267948966,51.0,0.9692208563947172,0.9463558900635448,2.9510345374150857,-4.681545625260145,-0.09712723791054922,-0.001966940940582537
MG,20.0,0.1,1.0,17.1,0.0,51.0,0.969113964611354,0.9833727441633042,2.7760857845876643,-4.677680401334519,-0.07586955118730286,-0.0015955003152607575
MG,20.0,0.1,1.0,17.1,1.5707963267948966,51.0,0.9691203832102502,0.9469517858722036,2.8510527646691317,-4.780309740547952,-0.09751131840755094,-0.001999380808622993
MG,20.0,0.1,1.0,17.2,0.0,51.0,0.9691161762982592,0.9344270109435926,2.416465905772977,-4.7886299661304745,-0.15651863813722566,0.0009978257305864409
MG,20.0,0.1,1.0,17.2,1.5707963267948966,51.0,0.969119597071308,0.9474545907330836,2.7511002847364865,-4.879013607388876,-0.0985980180352398,-0.0020119942379740975
MG,20.0,0.1,1.0,17.3,0.0,51.0,0.9692176283119541,0.9816111705144818,2.6313564407548693,-4.876651348099486,-0.12014040428597232,-0.0022189928070890357
MG,20.0,0.1,1.0,17.3,1.5707963267948966,51.0,0.9692184967698492,0.9479860473989278,2.651101497593181,-4.977761449658072,-0.09926739081434548,-0.0020359375012856886
MG,20.0,0.1,1.0,17.4,0.0,51.0,0.9693905727904836,0.9846773582491932,2.5459738973729573,-4.9738407477276665,-0.1146096400729575,-0.002358978153983464
MG,20.0,0.1,1.0,17.4,1.5707963267948966,51.0,0.9693902971579303,0.9485044898194992,2.5511207667274043,-5.076509542318563,-0.09994681909067336,-0.0020592575547971363
MG,20.0,0.1,1.0,17.5,0.0,51.0,0.969591801658904,0.9856026181716852,2.4495216140923275,-5.071615958784053,-0.11274656720942025,-0.002389720831721319
MG,20.0,0.1,1.0,17.5,1.5707963267948966,51.0,0.9695914278245938,0.9490091689975004,2.45114038633596,-5.175259985977517,-0.10062859340576408,-0.0020821321751805805
MG,20.0,0.1,1.0,17.6,0.0,51.0,0.9697784400890541,0.9860211299501532,2.3509014758036937,-5.169563460188035,-0.11202585990119453,-0.002400065562328244
MG,20.0,0.1,1.0,17.6,1.5707963267948966,51.0,0.9697785119428154,0.9495006917447476,2.3511596772155823,-5.274013049771804,-0.1013105215172555,-0.002104654803720364
MG,20.0,0.1,1.0,17.7,0.0,51.0,0.969921113338848,0.9862479468224472,2.251580787269746,-5.267594833434373,-0.11180631238025507,-0.002404430554329544
MG,20.0,0.1,1.0,17.7,1.5707963267948966,51.0,0.9699226688743308,0.9499795708868821,2.2511786062475165,-5.372768725948343,-0.10199186123768077,-0.002126872144955492
MG,20.0,0.1,1.0,17.8,0.0,51.0,0.9700110885679414,0.986382637992445,2.151966657852056,-5.3656793426841345,-0.1118504866100931,-0.002406571574435121
MG,20.0,0.1,1.0,17.8,1.5707963267948966,51.0,0.9700138771689372,0.9504462604747642,2.151197126733796,-5.471526959013678,-0.10267209546510972,-0.002148819877561516
MG,20.0,0.1,1.0,17.9,0.0,51.0,0.9700564917279252,0.9864659723387336,2.05220684556974,-5.4638034472341275,-0.11204971077857126,-0.0024078079082299037
MG,20.0,0.1,1.0,17.9,1.5707963267948966,51.0,0.9700600352838724,0.9509011053904112,2.0512152682285856,-5.570287712063871,-0.10335154951891842,-0.0021704934137238502
MG,20.0,0.1,1.0,18.0,0.0,51.0,0.9700734557512478,0.9865174737013476,1.9523625210500488,-5.561960103384696,-0.11234644400312764,-0.0024086682708682173
MG,20.0,0.1,1.0,18.0,1.5707963267948966,51.0,0.9700775580187028,0.9513445055457168,1.951233035008208,-5.669050921339951,-0.1040299309235658,-0.0021919114419806604
MG,20.0,0.1,1.0,18.1,0.0,51.0,0.9700781958914036,0.9865292135737184,1.8524495770993683,-5.65985031296588,-0.11276341594247755,-0.0024091755830181203
MG,20.0,0.1,1.0,18.1,1.5707963267948966,51.0,0.9700826572598148,0.9517768319146692,1.8512504254252655,-5.767816504111442,-0.10470727119091104,-0.0022130891628858087
MG,20.0,0.1,1.0,18.2,0.0,51.0,0.9700809290098362,0.9864745719233604,1.7518717081440778,-5.758069624977849,-0.11312834430578145,-0.002399815936857958
MG,20.0,0.1,1.0,18.2,1.5707963267948966,51.0,0.9700853605787628,0.9521983629813132,1.7512673022554908,-5.866584377014967,-0.10538381614786298,-0.002234023992014907
MG,20.0,0.1,1.0,18.3,0.0,51.0,0.9700848084470453,0.9864236857697928,1.6516337108343648,-5.856321380991356,-0.1136475120719698,-0.0023965187865938
MG,20.0,0.1,1.0,18.3,1.5707963267948966,51.0,0.9700893591831158,0.9526090356607028,1.651283881176148,-5.9653542548709,-0.10606336119028847,-0.002254602335565125
MG,20.0,0.1,1.0,18.4,0.0,51.0,0.9700889080896354,0.9864255690206318,1.5518164959250915,-5.95458781042619,-0.11416104024936652,-0.002400297699446189
MG,20.0,0.1,1.0,18.4,1.5707963267948966,51.0,0.9700938347289292,0.9530104514338332,1.5513003087264672,-6.0641268621280595,-0.10673361986839293,-0.002275255591009378
MG,20.0,0.1,1.0,18.5,0.0,51.0,0.9700917685990283,0.986110120075764,1.4497535612857724,-6.052925562183211,-0.11480725906858782,-0.0023698356660305326
MG,20.0,0.1,1.0,18.5,1.5707963267948966,51.0,0.9700969226962768,0.9534016733584004,1.4513158519482348,-6.162901449722932,-0.10740577469748806,-0.002295595624855177
MG,20.0,0.1,1.0,18.6,0.0,51.0,0.9700927748106636,0.9862134503649624,1.3500718428891942,-6.151182755749072,-0.11500010432744795,-0.002375828569138853
MG,20.0,0.1,1.0,18.6,1.5707963267948966,51.0,0.9700981725045412,0.9537836748766606,1.3513316067585246,-6.261678078757483,-0.1080743251394195,-0.002315764124661454
MG,20.0,0.1,1.0,18.7,0.0,51.0,0.9700928764451984,0.9864143951293112,1.2523315782475974,-6.249499464689111,-0.11576165578425675,-0.0024132790621317077
MG,20.0,0.1,1.0,18.7,1.5707963267948966,51.0,0.970098434388446,0.9541558403564157,1.251347674775113,-6.36045639589367,-0.10874847786124917,-0.002335665726416814
MG,20.0,0.1,1.0,18.8,0.0,51.0,0.9700934177677324,0.986461807483994,1.1527581983947501,-6.347986194141238,-0.11607173016502098,-0.002580443957894695
MG,20.0,0.1,1.0,18.8,1.5707963267948966,51.0,0.9700989435860312,0.9545087368407472,1.1512684390326435,-6.459238184478525,-0.1094089220220144,-0.0023540132026097305
MG,20.0,0.1,1.0,18.9,0.0,51.0,0.9700952385417576,0.9863822221961459,1.0525619497532421,-6.4462002230142375,-0.11686152194317305,-0.0024218682451481624
MG,20.0,0.1,1.0,18.9,1.5707963267948966,51.0,0.9701006799101752,0.9548739797223716,1.0513778237325224,-6.558019212723379,-0.11008709929176842,-0.002375022425031357
MG,20.0,0.1,1.0,19.0,0.0,51.0,0.970097896145698,0.9864123133692336,0.9528406150332848,-6.544711015384316,-0.1170887994634864,-0.002574319660334572
MG,20.0,0.1,1.0,19.0,1.5707963267948966,51.0,0.9701036311982628,0.955205885587472,0.951272357795526,-6.65680528377238,-0.11075241551038327,-0.002392616795362748
MG,20.0,0.1,1.0,19.1,0.0,51.0,0.9701009384616112,0.9863262172618616,0.8527212046232697,-6.642974339462129,-0.11801037357952485,-0.002430585259489665
MG,20.0,0.1,1.0,19.1,1.5707963267948966,51.0,0.9701068641952868,0.9555582542724366,0.8514069390470341,-6.755589404373738,-0.11142154414357706,-0.002413727450479482
MG,20.0,0.1,1.0,19.2,0.0,51.0,0.9701036945658262,0.9858806804111868,0.7490116056967463,-6.741416563373574,-0.1183320759400516,-0.002376596549789366
MG,20.0,0.1,1.0,19.2,1.5707963267948966,51.0,0.9701096064527132,0.9558883828195228,0.7514204922389008,-6.854377226965531,-0.11208513300478726,-0.0024328711412808586
MG,20.0,0.1,1.0,19.3,0.0,51.0,0.9701059264880236,0.9862519786667566,0.6527995751176192,-6.839815107689736,-0.11918265585474995,-0.0024391080292397787
MG,20.0,0.1,1.0,19.3,1.5707963267948966,51.0,0.9701120191945194,0.9562104320157268,0.6514351550909935,-6.9531665119827455,-0.11275244828018816,-0.0024518155545164995
MG,20.0,0.1,1.0,19.4,0.0,51.0,0.970108041123128,0.9862145515550684,0.5526816811256984,-6.93825267957037,-0.11967339874987168,-0.0024417784122670078
MG,20.0,0.1,1.0,19.4,1.5707963267948966,51.0,0.9701141851769784,0.9565272632176453,0.551448563134114,-7.051959349701352,-0.1133917708410071,-0.0024710978065293496
MG,20.0,0.1,1.0,19.5,0.0,51.0,0.970110293628792,0.986143771032958,0.4526610852239545,-7.0367210307497565,-0.1203723457036769,-0.00244532442509368
MG,20.0,0.1,1.0,19.5,1.5707963267948966,51.0,0.9701164300163008,0.9568321923300612,0.4514624950142857,-7.150750154475437,-0.11408027370666005,-0.002489324662386224
MG,20.0,0.1,1.0,19.6,0.0,51.0,0.9701126790126536,0.9861568440510948,0.3530136595973339,-7.135181279622233,-0.12090500816487446,-0.0024554765443040283
MG,20.0,0.1,1.0,19.6,1.5707963267948966,51.0,0.9701189240853524,0.9571321440589944,0.35147591928979754,-7.249544268690622,-0.114743529930569,-0.002507863776455085
MG,20.0,0.1,1.0,19.7,0.0,51.0,0.9701151959245856,0.9861303885130056,0.2531152947096674,-7.233717030857573,-0.1214103707772839,-0.00251463356029712
MG,20.0,0.1,1.0,19.7,1.5707963267948966,51.0,0.9701215849013699,0.9574229979761348,0.2514718525768851,-7.348340235623434,-0.11540594203939016,-0.0025260411982647385
MG,20.0,0.1,1.0,19.8,0.0,51.0,0.970117641441533,0.9860712897879076,0.15309355071432626,-7.332168479552077,-0.12209890500976392,-0.0024667869420164717
MG,20.0,0.1,1.0,19.8,1.5707963267948966,51.0,0.9701239562189304,0.9577113294036262,0.15150203955139432,-7.447137051552452,-0.116066494604376,-0.0025446088358304533
MG,20.0,0.1,1.0,19.9,0.0,51.0,0.9701197919357896,0.9860283070879148,0.053083398408930685,-7.430680975875967,-0.12265786314133027,-0.002472017143242989
MG,20.0,0.1,1.0,19.9,1.5707963267948966,51.0,0.9701262510941021,0.9579932372389596,0.051515186766030716,-7.5459379502972626,-0.11670082604036533,-0.00256285281437658
MG,20.0,1.0,1.0,3.7,0.0,51.0,0.5436369070974366,0.0979312148589818,0.9026832891895304,0.0921718163342072,-0.04341094421326781,-0.5783361505958969
MG,20.0,1.0,1.0,3.7,1.5707963267948966,51.0,0.6300250977777266,0.1887657685532345,1.1446764609534443,0.7167793935010492,-0.0273930317303588,-0.12331231001947872
MG,20.0,1.0,1.0,3.8,0.0,51.0,0.5254515263907952,0.1291647012410085,0.4662220885567984,0.1813797611841862,-0.0957000939058831,-0.27571932302354324
MG,20.0,1.0,1.0,3.8,1.5707963267948966,51.0,0.5758519200246414,0.23578563643742945,0.7688556399974711,0.41400000103586143,-0.059907453002344825,-0.13109527038508448
MG,20.0,1.0,1.0,3.9,0.0,51.0,0.5626547895276434,0.15271872210071846,0.00045199809165853455,0.2268835393056669,-0.12780092235129145,-0.01202985881905396
MG,20.0,1.0,1.0,3.9,1.5707963267948966,51.0,0.5556944777718285,0.2754259707429149,0.38669346027787,0.11153670551025358,-0.07008232964886357,-0.13689415279565814
MG,20.0,1.0,1.0,4.0,0.0,51.0,0.6172509625226064,0.15001231210401733,-0.30624093608352804,-0.011008846158946706,-0.08351886290508471,0.05504609664977925
MG,20.0,1.0,1.0,4.0,1.5707963267948966,51.0,0.5756825711958176,0.31022540012553423,0.0018064983999959395,-0.18871808596087286,-0.07382450637407767,-0.1411572859552417
MG,20.0,1.0,1.0,4.1,0.0,51.0,0.6545349732976138,0.21188316947899294,-0.684557948906963,-0.08678628280792823,-0.06726402284759234,0.16322850419142648
MG,20.0,1.0,1.0,4.1,1.5707963267948966,51.0,0.5899839169196723,0.3407226234178089,-0.3850164415362871,-0.4869660524103205,-0.07556656583643,-0.14400088622169205
MG,20.0,1.0,1.0,4.2,0.0,51.0,0.6708959286935428,0.2356950749165201,-0.969123738867857,-0.3628702468895952,-0.10621408489284234,0.14958091415142347
MG,20.0,1.0,1.0,4.2,1.5707963267948966,51.0,0.5880235134720904,0.3671737305377055,-0.7733736785976433,-0.7835872364617686,-0.07673404229196037,-0.1454714872500605
MG,20.0,1.0,1.0,4.3,0.0,51.0,0.6899984885158642,0.25952066036587,-1.31051498674051,-0.6425886394549069,-0.11397006512334318,0.12735984490576244
MG,20.0,1.0,1.0,4.3,1.5707963267948966,51.0,0.5976351009539481,0.3898307967100633,-1.1630088184242222,-1.0789354386759784,-0.07688093856462909,-0.14562793341661764
MG,20.0,1.0,1.0,4.4,0.0,51.0,0.7189509468822091,0.27677502702565265,-1.6598560435948484,-0.9780637927844942,-0.12405944300775808,0.09183831082255184
MG,20.0,1.0,1.0,4.4,1.5707963267948966,51.0,0.6228869361720569,0.40892686596501376,-1.5536938157136106,-1.3733082327564416,-0.07495723728761708,-0.14449987355058913
MG,20.0,1.0,1.0,4.5,0.0,51.0,0.7505151394982401,-0.8236123303641566,1.603928865139097,-1.0355556937225203,0.2513804744248579,-0.2875963913943318
MG,20.0,1.0,1.0,4.5,1.5707963267948966,51.0,0.6569884617643507,-1.1853524653765417,0.5682679202105378,-0.635637449606651,-0.06994444156281346,0.8407109058860854
MG,20.0,1.0,1.0,4.6,0.0,51.0,0.7802892737606687,-0.3548708005514112,1.2730704909011106,-0.21088542137164207,0.11819361107635412,-0.2724537080364949
MG,20.0,1.0,1.0,4.6,1.5707963267948966,51.0,0.6924810838281722,-1.1640343105650326,0.39108179825858697,-1.0202430026199023,-0.06534471204132394,0.7857803564064793
MG,20.0,1.0,1.0,4.7,0.0,51.0,0.8059477264216421,-0.8205316988148028,1.1603489932381834,-1.6590300378334069,0.22631544578144425,-0.2701336430419004
MG,20.0,1.0,1.0,4.7,1.5707963267948966,51.0,0.724383641744198,-1.1363534076264428,0.2050730503133089,-1.3986681388628297,-0.06358611751799237,0.734888221018088
MG,20.0,1.0,1.0,4.8,0.0,51.0,0.8234376476531459,-0.14388277964327206,0.8653770194527866,1.6588354184228875,0.05972006090753355,0.9618131238435104
MG,20.0,1.0,1.0,4.8,1.5707963267948966,51.0,0.7485889878722581,-1.1310902977964794,0.011413932085389095,0.7345074567328331,-0.06600780442611975,-1.6877501104042896
MG,20.0,1.0,1.0,4.9,0.0,51.0,0.8334432461108608,0.32850498413781337,0.896666528485879,2.028452307765336,-0.06963232789465015,0.026920196521617985
MG,20.0,1.0,1.0,4.9,1.5707963267948966,51.0,0.7630262381949677,0.4530096225096493,1.3792677133911218,2.044841957913992,0.055644153540408685,-0.13248217903760134
MG,20.0,1.0,1.0,5.0,0.0,51.0,0.8405154575557099,0.33505204127760124,0.6405639323795664,1.8179388536822547,-0.07082884026825867,0.0026433090524958856
MG,20.0,1.0,1.0,5.0,1.5707963267948966,51.0,0.7677724905117742,0.4569625738618383,1.0872739647266327,1.8543607338049484,0.041506360400955004,-0.12709455441115347
MG,20.0,1.0,1.0,5.1,0.0,51.0,0.8452306872068073,0.3030895355729756,0.355271178307723,1.557361051986095,-0.07042049829931707,0.09229231754399077
MG,20.0,1.0,1.0,5.1,1.5707963267948966,51.0,0.7706180473620493,0.4584008538731289,0.7948235236700019,1.6628752402691294,0.029373579583844518,-0.12110984656672527
MG,20.0,1.0,1.0,5.2,0.0,51.0,0.8492321517193951,0.2020242044554572,0.1300002755578215,0.8481141437036159,-0.04239420961586494,-0.00417307574259446
MG,20.0,1.0,1.0,5.2,1.5707963267948966,51.0,0.7789430322742219,0.4576638762006269,0.5021131663279403,1.4706080262232992,0.01874873217879296,-0.11457602811770312
MG,20.0,1.0,1.0,5.3,0.0,51.0,0.8550838806308464,0.32379305142580184,-0.13538813726498744,1.234096847091968,-0.06660616133881891,-0.0005420866835550237
MG,20.0,1.0,1.0,5.3,1.5707963267948966,51.0,0.7903782868986217,0.4550024742472482,0.2092741686123708,1.2777504738846432,0.00938476179628859,-0.10758665510438643
MG,20.0,1.0,1.0,5.4,0.0,51.0,0.8581596602665449,0.314570050013122,-0.3910058155816328,1.048194301136433,-0.07294166917199592,-0.003691943810561304
MG,20.0,1.0,1.0,5.4,1.5707963267948966,51.0,0.8007585011147917,0.450578226787785,-0.08364629504352204,1.0843150620053728,0.0009242251269010392,-0.10024353389512687
MG,20.0,1.0,1.0,5.5,0.0,51.0,0.8552674451957956,0.2976890154077404,-0.5630290912847606,0.873403604542943,-0.03256505039627405,-0.013699664175628323
