form,rtol,a,omega,phi,N,hopping,hopping back,onsite,next onsite,NNN overtop,NNN star,NNN square
SS-p,1e-11,35.0,6.6,0.0,51,(0.06258422432179085-1.4687439029823552e-10j),(0.06258422432177227+1.0809502766466877e-10j),(-0.013989329154349542-3.355629232444785e-10j),(0.010281405461101237-1.9236009809022324e-11j),(0.01028140546076956-1.5120779695955716e-11j),(0.057493394290376795-9.85878292349864e-11j),(0.057493394290380355+5.937393193843752e-11j)
SS-p,1e-11,35.0,6.7,0.0,51,(0.0899099961568114-1.349588142457205e-10j),(0.08990999615682106+9.948892127070331e-11j),(-0.01930237257075335-3.293021407411856e-10j),(0.013091825199306956-1.8308632728584995e-11j),(0.013091825199396594-1.910891960064841e-11j),(0.05540350904176237-1.0855815915707664e-10j),(0.05540350904175321+5.446072705306267e-11j)
SS-p,1e-11,35.0,6.8,0.0,51,(0.11637930495196457-1.2406519200064738e-10j),(0.11637930495194823+9.159788040304465e-11j),(-0.02377949512553953-3.177945071771205e-10j),(0.015444428315006201-1.7377435955883762e-11j),(0.015444428315245763-1.2904762688250704e-11j),(0.05291498326471534-1.1606596539221906e-10j),(0.052914983264670104+4.767126131785238e-11j)
SS-p,1e-11,35.0,6.9,0.0,51,(0.14189365870555917-1.1362740799955494e-10j),(0.14189365870560702+8.416026699404665e-11j),(-0.027333813944172867-3.011994599203342e-10j),(0.017296555451004843-1.6455808237303937e-11j),(0.01729655545114665-1.8226596616856885e-11j),(0.05007958183306948-1.1948474495488255e-10j),(0.050079581833103654+4.0499853456918894e-11j)
SS-p,1e-11,35.0,7.0,0.0,51,(0.16636863584305642-1.0239273210673523e-10j),(0.16636863584304926+7.689293431822454e-11j),(-0.029914228510008287-2.8251728005718005e-10j),(0.01862451917716302-1.5665352724205523e-11j),(0.018624519177231545-7.67668491570299e-12j),(0.046945255865646095-1.2033147325478523e-10j),(0.04694525586562237+3.187834882282679e-11j)
SS-p,1e-11,35.0,7.1,0.0,51,(0.189732981163926-8.905692599496804e-11j),(0.1897329811639122+6.827049112431854e-11j),(-0.031501063583423757-2.627464636811312e-10j),(0.019421126458639075-1.5070847207698932e-11j),(0.019421126458612867-1.2011094984766084e-11j),(0.0435565218552442-1.1291235734392783e-10j),(0.04355652185525156+2.174580314726993e-11j)
SS-p,1e-11,35.0,7.2,0.0,51,(0.21192791800123112-7.776784052049084e-11j),(0.21192791800123903+6.038874258978698e-11j),(-0.03210167403051238-2.4386322811294484e-10j),(0.019693230823908753-1.4547340824979555e-11j),(0.01969323082386842-9.91240243776719e-12j),(0.0399547443722085-1.1286337932959548e-10j),(0.039954744372230996+1.7990353777603427e-11j)
SS-p,1e-11,35.0,7.3,0.0,51,(0.23290657113313296-6.438713174041672e-11j),(0.2329065711331335+5.0288636495433737e-11j),(-0.0317461280191396-2.2582010574462445e-10j),(0.019459367298826143-1.4196911095340882e-11j),(0.019459367298814645-8.82939833715482e-12j),(0.03617834076108261-1.0557543296897592e-10j),(0.03617834076108833+9.460925849202563e-12j)
SS-p,1e-11,35.0,7.4,0.0,51,(0.2526334240277273-5.1544516729980816e-11j),(0.252633424027742+4.1022174505649316e-11j),(-0.030483059083494694-2.0951931889917474e-10j),(0.018747510277367898-1.3985429360290624e-11j),(0.018747510277393735-9.309965416220704e-12j),(0.032262926768684606-9.877409963864866e-11j),(0.032262926768676994+3.4148022001910973e-12j)
SS-p,1e-11,35.0,7.5,0.0,51,(0.271083759080647-3.799029514045481e-11j),(0.2710837590806462+3.0243260071160815e-11j),(-0.028375757361469002-1.9499155335919318e-10j),(0.01759298479919641-1.3871974417321351e-11j),(0.01759298479920221-8.703547015450981e-12j),(0.028241420594772762-9.053314881407888e-11j),(0.02824142059476944-3.99148246062708e-12j)
SS-p,1e-11,35.0,7.6,0.0,51,(0.28824305014549406-2.523930683209917e-11j),(0.2882430501455034+2.0230336275399194e-11j),(-0.02549855351557741-1.8284830654714842e-10j),(0.01603655358093904-1.3813926160500934e-11j),(0.016036553580918073-9.672126255773826e-12j),(0.02414412086859216-8.390928565618509e-11j),(0.02414412086860525-8.766062048363723e-12j)
SS-p,1e-11,35.0,7.7,0.0,51,(0.3041062933295843-1.2609654948398624e-11j),(0.3041062933295898+1.0249638138639519e-11j),(-0.021933533960277134-1.7159597555457013e-10j),(0.014122695134235048-1.3830708635139205e-11j),(0.014122695134240066-9.203490822476476e-12j),(0.019998771183971323-7.57865337049974e-11j),(0.01999877118396997-1.521316939241308e-11j)
SS-p,1e-11,35.0,7.8,0.0,51,(0.31867727458781175+6.417529885881565e-13j),(0.31867727458780964-1.010991996215633e-12j),(-0.017767612370607398-1.621238681557766e-10j),(0.0118980817695968-1.3872761470163982e-11j),(0.011898081769596447-9.593274787829597e-12j),(0.015830621159240617-6.778308734128818e-11j),(0.015830621159239604-2.1089058714688687e-11j)
SS-p,1e-11,35.0,7.9,0.0,51,(0.33196778193936854+1.2572718810105222e-11j),(0.33196778193936033-1.0769914471289764e-11j),(-0.013089969957665693-1.5343711255931477e-10j),(0.009410260382907933-1.4003009315010169e-11j),(0.009410260382911283-9.1984647743942e-12j),(0.011662491214108561-5.858813289729519e-11j),(0.011662491214105425-2.832835557757302e-11j)
SS-p,1e-11,35.0,8.0,0.0,51,(0.34399677592309763+2.458978574818907e-11j),(0.3439967759230867-2.1400071937262407e-11j),(-0.007989865740079408-1.4638054882164395e-10j),(0.006706533585999829-1.4132196828744528e-11j),(0.006706533586016586-9.729042417267844e-12j),(0.007514845755033801-5.241408345439757e-11j),(0.007514845755021326-3.229013440969632e-11j)
SS-p,1e-11,35.0,8.1,0.0,51,(0.3547895354079214+3.6120730637995115e-11j),(0.3547895354079173-3.117702596686816e-11j),(-0.002554808054387903-1.4001727604134944e-10j),(0.003833034046481776-1.4333178357445771e-11j),(0.0038330340465141874-9.703072598231697e-12j),(0.0034058774654118556-4.340993664574941e-11j),(0.0034058774653895956-3.9305474975852985e-11j)
SS-p,1e-11,35.0,8.2,0.0,51,(0.3643767969470137+4.794021579585355e-11j),(0.3643767969470144-4.131217005121028e-11j),(0.0031309295950575707-1.3452950518634507e-10j),(0.0008339811027401924-1.4473772075484841e-11j),(0.0008339811027343914-9.972459249514495e-12j),(-0.0006483964932148811-3.4539277246904295e-11j),(-0.0006483964932103778-4.614776937231638e-11j)
SS-p,1e-11,35.0,8.3,0.0,51,(0.3727939053996294+5.960461246153507e-11j),(0.3727939053996299-5.179210550109829e-11j),(0.008987471933178193-1.2975066414894856e-10j),(-0.002248894331868612-1.4715277837532435e-11j),(-0.0022488943318623687-9.895541515282449e-12j),(-0.004634026762440841-2.7388790761440053e-11j),(-0.004634026762446934-5.1550770179317503e-11j)
SS-p,1e-11,35.0,8.4,0.0,51,(0.38007999194170033+6.914026556185197e-11j),(0.38007999194169345-5.99037999313024e-11j),(0.014940212811115034-1.259889771062838e-10j),(-0.005376772647259187-1.484999087608402e-11j),(-0.005376772647282908-1.0603090964164219e-11j),(-0.00853901398037655-2.5682119735560977e-11j),(-0.008539013980358712-5.141321274765795e-11j)
SS-p,1e-11,35.0,8.5,0.0,51,(0.38627719310463016+7.935414383899226e-11j),(0.38627719310462577-6.898371904582755e-11j),(0.020920425077645907-1.2236097442933673e-10j),(-0.008514033544784045-1.511790507112996e-11j),(-0.008514033544777781-1.0260907010949179e-11j),(-0.012353182935305615-2.0083513152966054e-11j),(-0.012353182935309334-5.566217211383632e-11j)
SS-p,1e-11,35.0,8.6,0.0,51,(0.3914299216937641+8.93810683836779e-11j),(0.3914299216937585-7.766702055682799e-11j),(0.026865642210869185-1.1915368131304073e-10j),(-0.01162842706590772-1.5352701600590568e-11j),(-0.01162842706591528-1.0579197232597061e-11j),(-0.016068050999687722-1.1968955519720882e-11j),(-0.0160680509996822-6.201721032275799e-11j)
SS-p,1e-11,35.0,8.7,0.0,51,(0.3955841974988664+9.83254291443101e-11j),(0.3955841974988708-8.562011582047494e-11j),(0.03271984488398734-1.1644557283358707e-10j),(-0.014691145332045954-1.5609331361945026e-11j),(-0.01469114533201771-1.1028236836586003e-11j),(-0.019676693344471904-5.356584308459294e-12j),(-0.019676693344496083-6.689769918417416e-11j)
SS-p,1e-11,35.0,8.8,0.0,51,(0.3987870429151814+1.0748806169063138e-10j),(0.3987870429151912-9.377066428489515e-11j),(0.038433484532205096-1.1383788296444856e-10j),(-0.017676812005251064-1.595066224800681e-11j),(-0.017676812005259234-1.1484502879311664e-11j),(-0.023173607352818062-6.364057977715182e-13j),(-0.02317360735281012-6.969660561968185e-11j)
SS-p,1e-11,35.0,8.9,0.0,51,(0.40108594592032154+1.1548116648460142e-10j),(0.4010859459203165-1.010655968344766e-10j),(0.04396337423195673-1.1234581332547899e-10j),(-0.020563405397902697-1.6055043792127547e-11j),(-0.020563405397906895-1.1564356693076398e-11j),(-0.026554578362114858+1.9459081513917014e-12j),(-0.026554578362108377-7.153777729840768e-11j)
SS-p,1e-11,35.0,9.0,0.0,51,(0.4025283907331644+1.2313140339450188e-10j),(0.4025283907331623-1.076803754589912e-10j),(0.04927247469147084-1.1096998943947158e-10j),(-0.023332129715188665-1.630704167381303e-11j),(-0.023332129715188596-1.1553930633759557e-11j),(-0.02981654873765245+5.491633976465373e-12j),(-0.029816548737653825-7.427336428380164e-11j)
SS-p,1e-11,35.0,9.1,0.0,51,(0.403161454587327+1.3106193954760463e-10j),(0.4031614545873196-1.1472315552843177e-10j),(0.05432960048933748-1.0924074619979025e-10j),(-0.02596724739914916-1.6596813864934863e-11j),(-0.025967247399156443-1.1703568193802015e-11j),(-0.03295749182200525+1.0547960492170195e-11j),(-0.0329574918220023-7.79681844301583e-11j)
SS-p,1e-11,35.0,9.2,0.0,51,(0.4030314676108148+1.3786872387651527e-10j),(0.4030314676108148-1.2078989542763625e-10j),(0.059109068475761646-1.0852362495162737e-10j),(-0.028455883879996716-1.6737341739848226e-11j),(-0.028455883879980225-1.216908003850896e-11j),(-0.03597629202963684+1.2835066480806196e-11j),(-0.035976292029650046-7.938797365119826e-11j)
SS-p,1e-11,35.0,9.3,0.0,51,(0.40218373174099176+1.449678902698732e-10j),(0.4021837317409716-1.2784056785241915e-10j),(0.0635903072795028-1.0755969580288037e-10j),(-0.030787814369562867-1.703002335949669e-11j),(-0.03078781436958937-1.2437024615196839e-11j),(-0.03887263207276511+1.7297402744354198e-11j),(-0.03887263207273499-8.269118143848606e-11j)
SS-p,1e-11,35.0,9.4,0.0,51,(0.4006622939368206+1.508215540730043e-10j),(0.4006622939368075-1.3240279193758975e-10j),(0.067757443978189-1.0706021984727744e-10j),(-0.03295524083345398-1.721486072039853e-11j),(-0.03295524083346685-1.2584105017103274e-11j),(-0.041646887883959816+2.0395327454880564e-11j),(-0.04164688788394669-8.519528688930886e-11j)
SS-p,1e-11,35.0,9.5,0.0,51,(0.3985097684732616+1.5746695570724052e-10j),(0.39850976847324837-1.386165862851819e-10j),(0.07159888092895358-1.0650280321729181e-10j),(-0.03495256571755538-1.7436336957021856e-11j),(-0.034952565717542586-1.2621404508648705e-11j),(-0.0443000316750183+2.3121456515460947e-11j),(-0.04430003167502482-8.711534581920666e-11j)
SS-p,1e-11,35.0,9.6,0.0,51,(0.3957672029809052+1.6244435107862654e-10j),(0.3957672029809008-1.4334954152547947e-10j),(0.07510687356762141-1.0657200019711334e-10j),(-0.036776167744714414-1.7643574571096192e-11j),(-0.036776167744719944-1.312175086713552e-11j),(-0.04683354320849494+2.5095990291231118e-11j),(-0.04683354320849764-8.835605983484617e-11j)
SS-p,1e-11,35.0,9.7,0.0,51,(0.39247398287208474+1.686477357983909e-10j),(0.39247398287209884-1.4904228931328096e-10j),(0.0782771172999271-1.0653971628836893e-10j),(-0.03842418386868151-1.784931772925847e-11j),(-0.03842418386866065-1.3122115904350837e-11j),(-0.04924932925884975+2.880015292394818e-11j),(-0.04924932925887235-9.160613269383188e-11j)
SS-p,1e-11,35.0,9.8,0.0,51,(0.388667769064078+1.7266566939212232e-10j),(0.3886677690641012-1.527336965711052e-10j),(0.08110834991144344-1.067111065813767e-10j),(-0.03989630045378354-1.7973688238944006e-11j),(-0.039896300453776665-1.3402858020557802e-11j),(-0.05154965106215681+3.012626991351134e-11j),(-0.05154965106217317-9.238706281173227e-11j)
SS-p,1e-11,35.0,9.9,0.0,51,(0.38438446406350957+1.7853050346973174e-10j),(0.38438446406351257-1.5774590405788296e-10j),(0.08360197402387956-1.0694459592755798e-10j),(-0.04119355587993409-1.8215534438803217e-11j),(-0.04119355587993707-1.367182461282927e-11j),(-0.05373705939967568+3.1504013625539975e-11j),(-0.05373705939967571-9.312558518197766e-11j)
SS-p,1e-11,35.0,10.0,0.0,51,(0.3796582019944296+1.8183858810434535e-10j),(0.3796582019944219-1.6121050380010864e-10j),(0.08576170276624093-1.0774132204912943e-10j),(-0.04231815601740372-1.840232143625066e-11j),(-0.04231815601737213-1.350706169083613e-11j),(-0.05581433693715628+3.40590266323398e-11j),(-0.055814336937180034-9.56074291695968e-11j)
SS-p,1e-11,35.0,10.1,0.0,51,(0.37452135838851197+1.8707236430874072e-10j),(0.37452135838852046-1.6592471757115137e-10j),(0.08759323060799024-1.0825132102006188e-10j),(-0.04327330344471759-1.8494140121424483e-11j),(-0.04327330344472207-1.4100309766082984e-11j),(-0.05778444731877481+3.7344310098388614e-11j),(-0.0577844473187708-9.822382487225306e-11j)
SS-p,1e-11,35.0,10.2,0.0,51,(0.36900457613433213+1.89851850179978e-10j),(0.3690045761343463-1.6816243519750305e-10j),(0.089103930280122-1.092014810464728e-10j),(-0.044063040747881706-1.8620101939406655e-11j),(-0.04406304074785873-1.4044190502601785e-11j),(-0.05965049056416613+3.6863292757862253e-11j),(-0.05965049056419036-9.767995909010745e-11j)
SS-p,1e-11,35.0,10.3,0.0,51,(0.3631368042677797+1.948095213310082e-10j),(0.3631368042677871-1.7251626243246198e-10j),(0.090302576073738-1.1030613010464992e-10j),(-0.044692107928923086-1.889187372241209e-11j),(-0.044692107928922434-1.4539878694916608e-11j),(-0.061415664180345726+3.93277708848449e-11j),(-0.06141566418034962-9.962763590774371e-11j)
SS-p,1e-11,35.0,10.4,0.0,51,(0.356945346821628+1.9728377818427354e-10j),(0.35694534682162804-1.74579715557383e-10j),(0.09119909305078316-1.1135823710952616e-10j),(-0.04516581358440361-1.9009755989308256e-11j),(-0.045165813584396086-1.4462516730129483e-11j),(-0.06308322955864454+4.0818824884079757e-11j),(-0.06308322955865393-1.0100657737146973e-10j)
SS-p,1e-11,35.0,10.5,0.0,51,(0.3504559192074406+2.0136103510804514e-10j),(0.35045591920742397-1.7827937947438856e-10j),(0.09180433142323621-1.1291817983532828e-10j),(-0.045489919366430605-1.9096645384660552e-11j),(-0.045489919366440215-1.4347521357260219e-11j),(-0.06465648307726618+4.265133069235895e-11j),(-0.06465648307724484-1.0301182563607208e-10j)
SS-p,1e-11,35.0,10.6,0.0,51,(0.34369271008698477+2.0364565137391903e-10j),(0.3436927100869591-1.805488750782281e-10j),(0.09212986486509445-1.1451270207696275e-10j),(-0.045670537036738-1.9238438298946023e-11j),(-0.04567053703677815-1.4383633360984501e-11j),(-0.06613873147136706+4.476476629713693e-11j),(-0.06613873147132267-1.0507224323246305e-10j)
SS-p,1e-11,35.0,10.7,0.0,51,(0.3366784469136048+2.07474420697084e-10j),(0.3366784469136234-1.8358614942402824e-10j),(0.09218781147486269-1.1606145161789036e-10j),(-0.04571403736006194-1.938411030440693e-11j),(-0.045714037360083185-1.5102206301629196e-11j),(-0.06753327097659381+4.529209327978919e-11j),(-0.06753327097658884-1.0520871209691274e-10j)
SS-p,1e-11,35.0,10.8,0.0,51,(0.3294344637240528+2.0885955780449194e-10j),(0.32943446372403407-1.849375360347073e-10j),(0.09199067581610343-1.1843035385289098e-10j),(-0.04562696999281384-1.943225774247234e-11j),(-0.04562696999279396-1.4941111912770565e-11j),(-0.06884336986602597+4.504918092521962e-11j),(-0.06884336986602527-1.0532215568497395e-10j)
SS-p,1e-11,35.0,10.9,0.0,51,(0.3219807698605848+2.1263939051533158e-10j),(0.3219807698605643-1.885867349629609e-10j),(0.0915512105078213-1.2033212573366517e-10j),(-0.04541599351479716-1.95775309778806e-11j),(-0.04541599351482524-1.470081840130108e-11j),(-0.0700722539322783+4.7341587480867975e-11j),(-0.07007225393224242-1.0766192026889984e-10j)
SS-p,1e-11,35.0,11.0,0.0,51,(0.3143361187743627+2.1386850399279373e-10j),(0.31433611877435796-1.8960763346314975e-10j),(0.0908822957621198-1.2282880913752054e-10j),(-0.04508781475923122-1.9644820325604316e-11j),(-0.04508781475928726-1.5168743142129138e-11j),(-0.07122309457805476+4.872025139068398e-11j),(-0.0712230945780229-1.0887362586532699e-10j)
SS-p,1e-11,35.0,11.1,0.0,51,(0.30651807595322217+2.1685512895869395e-10j),(0.30651807595322617-1.9185538436836857e-10j),(0.08999683525169723-1.2531666274812953e-10j),(-0.04464913656205742-1.9750905512296472e-11j),(-0.04464913656201902-1.4974995245754525e-11j),(-0.072298999207138+4.886462360945322e-11j),(-0.07229899920716248-1.0942335898287221e-10j)
SS-p,1e-11,35.0,11.2,0.0,51,(0.2985430855021295+2.204468618398415e-10j),(0.2985430855021372-1.9468984958908904e-10j),(0.08890766686652808-1.2838408057202696e-10j),(-0.04410661316940027-1.97709805841244e-11j),(-0.0441066131694168-1.4998916019677258e-11j),(-0.0733030035492816+4.96887144396153e-11j),(-0.07330300354928108-1.1071105282444854e-10j)
SS-p,1e-11,35.0,11.3,0.0,51,(0.2904265347952442+2.209482128378703e-10j),(0.29042653479524916-1.951341720800953e-10j),(0.08762748678693359-1.3136893194241857e-10j),(-0.043466812484847725-1.9840006083068307e-11j),(-0.04346681248483951-1.567769614221361e-11j),(-0.0742380657352833+5.072584909164295e-11j),(-0.07423806573529758-1.1140383908073833e-10j)
SS-p,1e-11,35.0,11.4,0.0,51,(0.28218281689065455+2.2334037422266758e-10j),(0.28218281689065017-1.9674120882662902e-10j),(0.08616878559861224-1.350060040808253e-10j),(-0.042736184459125866-1.9933937410256113e-11j),(-0.04273618445906767-1.506711568077055e-11j),(-0.07510706182961185+5.1308945691050756e-11j),(-0.0751070618296323-1.1265764659501923e-10j)
SS-p,1e-11,35.0,11.5,0.0,51,(0.2738253904348815+2.2513537210575734e-10j),(0.2738253904348848-1.9742675391895748e-10j),(0.08454379510655198-1.3891197142547453e-10j),(-0.041921034937499255-2.000343045346123e-11j),(-0.04192103493748167-1.5505618611544634e-11j),(-0.07591278260612676+5.3311836134658846e-11j),(-0.0759127826061467-1.151991645476457e-10j)
SS-p,1e-11,35.0,11.6,0.0,51,(0.2653668369245318+2.2722403091287904e-10j),(0.2653668369245104-1.989810511088208e-10j),(0.08276444461094763-1.4322417008129326e-10j),(-0.041027504348277-2.001590980906105e-11j),(-0.041027504348227495-1.4713744626575022e-11j),(-0.0766579314240561+5.340926843691477e-11j),(-0.07665793142407004-1.1615149161134272e-10j)
SS-p,1e-11,35.0,11.7,0.0,51,(0.2568189151577033+2.3035162768241659e-10j),(0.25681891515773453-2.018535207026302e-10j),(0.08084232566877379-1.4723911028868504e-10j),(-0.04006155064244234-1.995696317619218e-11j),(-0.040061550642392196-1.547867366937713e-11j),(-0.07734512298843649+5.448237133444303e-11j),(-0.07734512298848716-1.1683409215914364e-10j)
SS-p,1e-11,35.0,11.8,0.0,51,(0.24819261291171998+2.3077644498879624e-10j),(0.2481926129117073-2.0118916686489728e-10j),(0.07878866419562343-1.5209406464584332e-10j),(-0.03902893599008582-2.0010518339827754e-11j),(-0.039028935990079436-1.4920326023021812e-11j),(-0.07797688288604403+5.496795715368925e-11j),(-0.07797688288602808-1.1821916395399848e-10j)
SS-p,1e-11,35.0,11.9,0.0,51,(0.23949819577086645+2.3276013848756698e-10j),(0.2394981957708937-2.0228965477628644e-10j),(0.07661429908760603-1.5681842820522817e-10j),(-0.03793521673322919-2.008532148634512e-11j),(-0.03793521673315777-1.55123101306892e-11j),(-0.07855564775587374+5.601573461014344e-11j),(-0.0785556477559297-1.1902475239371778e-10j)
SS-p,1e-11,35.0,12.0,0.0,51,(0.23074525321663164+2.349976437049501e-10j),(0.2307452532166157-2.037928642758432e-10j),(0.07432966648313413-1.6176767388648395e-10j),(-0.03678573619207777-2.0181383538350247e-11j),(-0.036785736192136-1.530217853683525e-11j),(-0.07908376598086796+5.680105625466202e-11j),(-0.07908376598083294-1.2013155267413531e-10j)
SS-p,1e-11,35.0,12.1,0.0,51,(0.22194274197003766+2.360374579503138e-10j),(0.22194274197005265-2.0400117051713384e-10j),(0.0719447889660514-1.6774953709625293e-10j),(-0.03558561992348438-2.020942671761647e-11j),(-0.03558561992348243-1.5226850752768517e-11j),(-0.07956349881265296+5.848849029826926e-11j),(-0.07956349881266979-1.2189150529137694e-10j)
SS-p,1e-11,35.0,12.2,0.0,51,(0.2130990267336556+2.395326793186128e-10j),(0.21309902673363781-2.060916951496397e-10j),(0.06946926896755456-1.744129702945112e-10j),(-0.034339773097117575-2.020470814357847e-11j),(-0.03433977309706303-1.5585915874490505e-11j),(-0.07999702185947952+5.871136332573437e-11j),(-0.07999702185948428-1.2292776713345623e-10j)
SS-p,1e-11,35.0,12.3,0.0,51,(0.20422191838324877+2.4059875212905644e-10j),(0.20422191838322334-2.061455985229377e-10j),(0.0669122858346111-1.8020833700961862e-10j),(-0.03305287968385591-2.0245897026896645e-11j),(-0.03305287968368255-1.8082925104142953e-11j),(-0.08038642683513955+6.052349986270824e-11j),(-0.08038642683514498-1.234480202132836e-10j)
SS-p,1e-11,35.0,12.4,0.0,51,(0.19531870973895746+2.411698850607318e-10j),(0.19531870973898907-2.0533019619174973e-10j),(0.06428259603207166-1.8670915216274732e-10j),(-0.031729403179096324-2.0290999981594912e-11j),(-0.03172940317886694-1.504391508166557e-11j),(-0.08073372354152177+6.066315887218804e-11j),(-0.08073372354160589-1.2473395529892103e-10j)
SS-p,1e-11,35.0,12.5,0.0,51,(0.186396209048256+2.4477559373690733e-10j),(0.1863962090481907-2.0757277737269316e-10j),(0.06158853593879-1.9447593691901476e-10j),(-0.030373588628568246-2.03797940920946e-11j),(-0.03037358862864852-1.4992821250889452e-11j),(-0.08104084201078549+6.223177900504194e-11j),(-0.08104084201068862-1.2667967192397917e-10j)
SS-p,1e-11,35.0,12.6,0.0,51,(0.17746077126456383+2.471043365638367e-10j),(0.17746077126456086-2.0888694476618076e-10j),(0.05883802687433399-2.0133474017471092e-10j),(-0.028989465735089134-2.0453192698373306e-11j),(-0.02898946573480728-1.6818674998231534e-11j),(-0.08130963477881047+6.413858170719473e-11j),(-0.08130963477885024-1.2742852749817371e-10j)
SS-p,1e-11,35.0,12.7,0.0,51,(0.16851832726150714+2.4831606142877496e-10j),(0.16851832726140112-2.0877692870862406e-10j),(0.05603858200269872-2.0833082791729135e-10j),(-0.027580852864471112-2.0480370032573866e-11j),(-0.02758085286503631-1.7887934770320193e-11j),(-0.08154187923603635+6.588513223000522e-11j),(-0.08154187923579746-1.2836403525584261e-10j)
SS-p,1e-11,35.0,12.8,0.0,51,(0.15957441110309464+2.5008938515415355e-10j),(0.15957441110318316-2.0929863566194173e-10j),(0.0531973147093225-2.1715719524473198e-10j),(-0.026151361794552623-2.055992750999205e-11j),(-0.02615136179418042-1.847365436801743e-11j),(-0.08173928004276919+6.578175874074019e-11j),(-0.08173928004294442-1.267643575979435e-10j)
SS-p,1e-11,35.0,12.9,0.0,51,(0.15063418549152954+2.52737171501536e-10j),(0.15063418549140944-2.100771911183707e-10j),(0.05032094825139397-2.2530355740090424e-10j),(-0.024704403035096766-2.054919725799983e-11j),(-0.024704403035424247-1.6033780421698065e-11j),(-0.08190347157653861+6.743422716061265e-11j),(-0.08190347157635375-1.2839598672062599e-10j)
SS-p,1e-11,35.0,13.0,0.0,51,(0.14170246548144452+2.545242075364976e-10j),(0.14170246548132945-2.0929202954763499e-10j),(0.04741582639360056-2.334350325688764e-10j),(-0.023243191641114096-2.0623564502673446e-11j),(-0.02324319164151872-1.1216888789060596e-11j),(-0.08203602037994022+6.82170340078806e-11j),(-0.08203602037972259-1.299695950370232e-10j)
SS-p,1e-11,35.0,13.1,0.0,51,(0.13278374060779646+2.566707738193654e-10j),(0.13278374060769366-2.0978237458643795e-10j),(0.044487924792407096-2.4232702596311664e-10j),(-0.0217707533635568-2.0759429724468104e-11j),(-0.021770753364297412-5.321882562133824e-12j),(-0.08213842760054435+7.017447876390542e-11j),(-0.08213842760038119-1.3079982374312263e-10j)
SS-p,1e-11,35.0,13.2,0.0,51,(0.12388219550229822+2.596389411952497e-10j),(0.12388219550256291-2.1388612451532042e-10j),(0.04154286299421429-2.491170836378993e-10j),(-0.02028993107506768-2.079526002678782e-11j),(-0.020289931072556378-2.0190389348427666e-11j),(-0.08221213141742562+7.509365715511942e-11j),(-0.08221213141779263-1.2902324261006616e-10j)
SS-p,1e-11,35.0,13.3,0.0,51,(0.11500172911605065+2.6298083072905934e-10j),(0.11500172911656818-2.1213492370112266e-10j),(0.03858591683495588-2.5870150785885974e-10j),(-0.01880339136331056-2.0925740197188648e-11j),(-0.018803391361588012-2.24049320581901e-11j),(-0.08225850941203888+7.372825533632149e-11j),(-0.08225850941289145-1.3364124429893236e-10j)
SS-p,1e-11,35.0,13.4,0.0,51,(0.10614597263650685+2.6669276964208264e-10j),(0.1061459726359676-2.1548174704007002e-10j),(0.03562203111314007-2.6611999130626994e-10j),(-0.017313631262989387-2.102012812974143e-11j),(-0.01731363127057243-2.512442085151356e-11j),(-0.08227888091748459+7.737363251143665e-11j),(-0.08227888091730909-1.3275695692946823e-10j)
SS-p,1e-11,35.0,13.5,0.0,51,(0.09731830619277777+2.850127631030616e-10j),(0.09731830620157626-2.0554538790499058e-10j),(0.032655832448239205-2.742880631380234e-10j),(-0.01582298508619566-2.1120913892622962e-11j),(-0.01582298505915919+9.076477695149722e-11j),(-0.08227450928709076+5.898742605311708e-11j),(-0.08227450930337682-1.544513690946615e-10j)
SS-p,1e-11,35.0,13.6,0.0,51,(0.08852187445174912+2.765292653389627e-10j),(0.08852187445137269-2.2114455448608276e-10j),(0.0296916421783174-2.816668553448488e-10j),(-0.014333630985016148-2.1278229051127173e-11j),(-0.014333630984574054-1.2310897230744996e-11j),(-0.08224660416635303+8.217024322994264e-11j),(-0.08224660416555155-1.3239955630263127e-10j)
SS-p,1e-11,35.0,13.7,0.0,51,(0.07975960109964433+2.806555834230325e-10j),(0.07975960109922961-2.204290768389166e-10j),(0.026733489222515033-2.904805102497373e-10j),(-0.012847598042415063-2.1381935172332124e-11j),(-0.012847598044061485+1.4462508184900422e-11j),(-0.08219632357070884+8.582059266717639e-11j),(-0.08219632357014088-1.3283366482106826e-10j)
SS-p,1e-11,35.0,13.8,0.0,51,(0.07103420244696004+2.826747899633741e-10j),(0.07103420244834144-2.2557076507078096e-10j),(0.023785122858831213-2.978512454667521e-10j),(-0.011366772649012678-2.1368597738740785e-11j),(-0.011366772643644302-4.723691140417624e-12j),(-0.08212477606703636+9.105761112113352e-11j),(-0.08212477606878736-1.296306523337121e-10j)
SS-p,1e-11,35.0,13.9,0.0,51,(0.062348200055845376+3.0358113074023847e-10j),(0.06234820005597853-2.1597973661811225e-10j),(0.020850025322725-3.0341585858269854e-10j),(-0.009892905167716189-2.140834947617403e-11j),(-0.009892905161354399+7.969308241346767e-11j),(-0.08203302276910306+7.680288166870298e-11j),(-0.08203302276838421-1.4587928577696006e-10j)
